Dates,Scores,Reviews
Dec 6 2020,positive, walt disneys ongoing run of liveaction adaptations of their past animated hits reaches a fresh height in creative futility with niki caros mulan a nonmusical riff on the companys 1998 hit it would be deeply unfair to claim this remake is actively bad the performances are solid the production design is attractive and the camera is always pointing in the right direction at the same time it is genuinely difficult to justify its existence one can usually fall back on a minimum justifications of brand recognition and commercial opportunity i am not sure that it is the case here both films tell versions of the chinese folk story of hua mulan a young woman who runs away from home to take her fathers place in the imperial army the story originated in the southern and northern dynasties period 4th6th century ce and through the 20th and 21st centuries has remained a popular subject for chinese films and television serials disneys first attempt to mount mulan in 1998 has been widely seen as an attempt by the company to capitalise on the chinese film market for the second attempt the film seems even more aggressive in capturing that audience the new film removes all elements that were seen as a barrier to mainstream chinese success  the songs the comedy dragon sidekick and so on  and casts key roles with three of the most popular chinese actors in the world donnie yen gong li and jet li for jet li who plays the emperor it is his first major role in seven years the film also assiduously casts a chinese actor in the title role liu yifei who previously costarred with jet li in rob minkoffs 2008 film the forbidden kingdom it is worth pausing briefly to remember the forbidden kingdom a flawed but admirable attempt to produce a chinesestyle wuxia picture through a hollywood lens it does this by not only sticking to broadly iconic story and character elements but by presenting them all from the perspective of a white american teenager it openly admits to being a hollywood film albeit with the trimmings and iconography of chinese cinema the animated mulan did much the same thing the storys origins were from china but the film itself was disney through and through this is where the 2020 attempt diverges and ultimately fails it tries valiantly to be an authentic wuxia picture it casts major stars of the genre and shoots inside china for authenticity including controversially the human rights nightmare that is xinjiang province harry gregsonwilliams score is rich with traditional chinese instrumentation and melody the costumes are absolutely beautiful as is much of the photography  but is not shot or edited like chinese wuxia the tone of its characters and conflicts cannot help but feel americanised its fight scenes lack the lyrical aesthetic of the films it impersonates superficially it is entertaining enough but the moment it invites comparison to its genre it reveals itself as exactly that something superficial certainly caros film is more accessible to children but it is paced like a work for adults it seems bizarre that disney would spend so much time and expense making this film it was never going to capture a chinese audience to the degree they wanted  and why would it it apes a style it fundamentally does not understand and gets actively cringeworthy when it starts to misunderstand the concept of chi it offers a story for chinese audiences that has been repeatedly filmed in recent years  the 2008 jingle ma adaptation is rather enjoyable  and tells it to them in a foreign language while it is always pleasurable to watch donnie gong and jet  although here the latter sounds painfully dubbed  there are better films in which to view each of them it is nice to see tzi ma the farewell in a largerthanusual role and its refreshing to see rosalind chao playing her own ethnicity for once her two most famous roles to date are as a korean in mash and as a japanese botanist in star trek deep space nine liu yifei does an excellent job of mulan as well and even resembles her animated counterpart more than i had expected the bottom line for english language viewers is that unless subtitles are a major obstacle there are literally dozens of films easily accessible via home video and streaming services that offer a better experience in retrospect the very things that disney eliminated  songs humour a dancing cricket and an upbeat tiny dragon  are the things that enabled the earlier version to stand out 
Dec 5 2020,positive, continental divide 1981 although continental divide was the first film released under steven spielbergs amblin banner its best known as that movie where john belushi plays a totally normal guy and hes quite good at it delivering an easygoing turn as a chicago newspaper columnist who hightails it to the rockies to interview an ornithologist but when ernie souchak and nell porter blair brown first meet its clear they have nothing in common he prefers city life cigarettes and booze she prefers nature animals and tranquility naturally they fall in love it may be true that opposites attract but there is so little common ground between these characters  none in fact  that their romance is never believable the film is at its best when it ignores their relationship and concentrates on other matters ernie tackling bigcity corruption nell studying american bald eagles regardless of whats happening in lawrence kasdans schematic screenplay belushi and brown save the movie with their warmth and charm dc cab 1983 why are women so uptight theyve got half the money and all the pussy and so it goes with dc cab the sort of disreputable comedy that could only have been made during the 1980s like many faves of the period its lewd crude and rude but it deserves a salute for featuring as eclectic a cast as can be found this side of otto premingers skidoo its plot is nothing more than the usual nonsense various misfits  in this case taxi drivers  earn no respect until a crisis forces them to band together and save the day harold max gail wojo on barney miller runs the place albert adam baldwin is the new kid on the job and the excitable tyrone charlie barnett has a crush on irene cara who appears as herself in a brief cameo theres also mr t as a conscientious cabbie gary busey as a foulmouthed joker bill maher yes that bill maher as a sensitive sort paul rodriguez as a ladies man the barbarian brothers using up 5 of their 15 minutes of fame as rowdy drivers whitman mayo grady on sanford and son as mr rhythm and timothy carey as the angel of death whew despite that roster the movies not particularly funny but a few sixpacks could help mulan 2020 while 2019s photorealistic remake of 1994s the lion king felt like disney staging its own invasion of the body snatchers  everything looks the same only stiff and emotionless  this liveaction mulan thankfully avoids frigid fealty to its animated 1998 predecessor instead it jettisons all of the songs most of the knockabout humor and even mushu the scenestealing dragon eddie murphy in basically a test drive for shrek leaving behind a durable drama told with sweep and style as before mulan yifei liu is a headstrong young woman who learning that her frail father tzi ma must join the imperial army in a time of war disguises herself as a man and takes his place on the battlefield the silly scenes eg mulan the matchmaker and a tea set are played too broadly and should have been removed and the pictures view of the chinese notion of chi leans so heavily on hollywood ideals that its surprising no one ever says may the chi be with you but the story is inspiring the action scenes are rousing and cinematographer mandy walkers shot selections are dazzling all this plus the great gong li as a sympathetic villainess the new mutants 2020 despite all the production upheavals all the conflicting visions and all the false starts when it comes to release dates the films been bounced more than a ping pong ball this middling xmen entry is still superior to dark phoenix reviewed here the depressing dud that managed to kill off a onceproud franchise setting up a new series of xrated adventures  but mangling the assignment so thoroughly that followups are unlikely to materialize  this centers on five troubled teens confined to a remote hospital the newcomer is the native american dani moonstar blu hunt who becomes the instant bff of the scottish rahne maisie williams gets along with the hickish sam charlie heaton and the brazilian bobby henry zaga and runs afoul of the russian illyana anya taylorjoy all are mutants with unique powers but it isnt until they pool their resources that theyre able to conquer their inner and some outer demons even with most of the film devoted to exposition this feels unformed and unfinished with halfbaked ya interludes illdefined villains and ungainly action sequences popeye 1980 its easy to see why many critics viewed popeye as an abomination upon its initial release its also easy to understand why select reviewers declared it an unqualified winner those who can get on its wavelength will appreciate its eccentricities those who cannot will find its whimsy the equivalent of waterboarding those who detest it will insist that the choice of robert altman as director was a horrific one those who love it will insist his hiring was a stroke of genius the overacting by all involved might be suitable for the project but its uncured ham nevertheless robin williams popeye mumbles shelley duvall olive oyl frets paul l smith bluto roars and i have no idea what ray walston poopdeck pappy is doing the suitably dilapidated sets are certainly more impressive than the winceinducing tunes by harry nilsson i much prefer his charming tunes for 1971s the point reviewed here bluray extras include archival interviews with altman and williams photos from the movies 1980 premiere and the option to cut to all the songs featured in the film possessor uncut 2020 david cronenbergs first films were intriguing but also messy muddled and cold to the touch  they featured pawns rather than people and the ideas often threatened to overpower the execution his son brandon cronenberg might be offering a generational déjà vu as his sophomore effort i havent seen his first picture antiviral unspools in similar fashion brandon has swiped his dads recurring obsessions  betrayal by ones own body loss of identity the relationship between man and machine the allure of sexual perversities  and applied them to this thriller about an outfit that employs brainimplant technology to place its agents inside the bodies of innocents to perform assassinations as the groups top killer andrea riseborough tries to carry out her latest assignment she finds her subject christopher abbott unexpectedly fighting back some heady ideas are ultimately buried under the films lack of specificity and surplus of gore trading places 1983  beverly hills cop 1984  the golden child 1986  coming to america 1988 beginning with his dynamic film debut in 1982s 48 hrs eddie murphy headlined nothing but hits for a full decade marking him as one of the most reliable box office draws of the 1980s and into the 1990s sadly 48 hrs hasnt been treated to a deluxe new release but four other flicks from this robust period are being offered in newly remastered editions two in 4k ultra hd beverly hills cop and coming to america and two as part of the paramount presents series trading places and the golden child the latter also making its bluray debut a variation on mark twains the prince and the pauper trading places teams murphy with fellow saturday night live player dan aykroyd for a sharp comedy in which a bet made by sleazy millionaires randolph and mortimer duke ralph bellamy and don ameche results in snobbish executive louis winthorpe iii aykroyd being left homeless and penniless while streetsmart hustler billy ray valentine murphy is given winthorpes house job and finances the two stars especially murphy are terrific and the supporting cast provides additional flavor bellamy and ameche as the insidious duke brothers and denholm elliott and jamie lee curtis as respectively the butler and the hooker who assist our heroes murphys biggest hit beverly hills cop also remains noteworthy as the film that best makes use of his explosive comic instincts hes sensational as detroit cop axel foley sniffing out his best friends killers in swanky beverly hills with the help of bythebook la detectives rosewood judge reinhold and taggart john ashton and the hindrance of stern police captain bogomil ronny cox this highoctane actioncomedy was originally conceived as a vehicle for sylvester stallone who thankfully dropped out after many cast and crew members were already in place daniel petrie jr and danilo bach earned an oscar nomination for best original screenplay although so much of the dialogue was adlibbed by murphy that he probably deserved credit as well this was followed by a pair of lamentable sequels with the golden child murphy unfortunately if unsurprisingly morphs from explosive comic talent to narcissistic action star no one else could have played axel foley billy ray valentine or 48 hrss reggie hammond quite like murphy whereas a dozen other actors could have tackled the golden childs chandler jarrell in exactly the same preening paycheckcashing manner after a tibetan boy jl reate with mystical powers is kidnapped by a demonic emissary charles dance those responsible for the childs safety determine that chandler a los angeles social worker who specializes in finding missing children is the chosen one and thus the only person who can rescue the tyke the golden child offers lots of special effects but little else that can be deemed special trading places director john landis reteams with murphy five years later for coming to america a sweetnatured comedy with an rrated edge murphy delivers one of his most gratifying performances as prince akeem who with his reluctant aide arsenio hall at his side travels from his african homeland of zamunda to new york city in the hopes of falling in love naturally he elects to look for his future queen in queens james earl jones and madge sinclair play akeems parents king jaffe joffer and queen aoleon six years later the pair would reunite to portray another royal couple mufasa and sarabi in the animated smash the lion king added bonus the clever cameos that loop back to trading places all four films are sold separately extras on trading places include a new discussion with landis a makingof featurette and deleted scenes extras on beverly hills cop include audio commentary by director martin brest a makingof featurette deleted scenes and a piece on the music extras on the golden child include a new makingof featurette and the theatrical trailer extras on coming to america which is also available as a steelbook containing a bonus poster include a makingof featurette pieces on the contributions by makeup artist rick baker and costume designer deborah nadoolman both of whom earned oscar nominations for their work on the film and a chat with murphy and hall
Dec 4 2020,negative, in some ways mulan represents a major departure from disneys approach to liveaction remakes of its beloved traditionallyanimated movies unlike the emma watsonled beauty and the beast the will smithstarring aladdin or jon favreaus the lion king technically not liveaction the new mulan is not a musical yes its not the first one disney allowed favreau to do the same for the jungle book more or less it had a couple of songs but mulan has also excised characters and introduced new ones out goes the small pet dragon mushu  voiced by eddie murphy who served as a comic relief  because it wasnt received well in china and in comes a shapeshifting witch called xianniang played by gong li considered the best actress in china today at the same time mulan is not bold enough the axing of mushu is just one way disney is catering to chinese interests for instance the villains in mulan have been changed from the huns as they were in the animated version to the rourans to make the film more historically accurate but mulan herself is still shown to be a citizen of imperial han china even though the original tale  the ballad of mulan  states that she was part of the northern wei dynasty why maybe because the han make up of 92 percent of chinas population today the emperor in mulan instructs his people to defend the silk road which makes no sense because the region wasnt part of china then the problem is mulan isnt a good movie and what makes it all the more annoying is that it had potential to be a good movie mulan sets out its world quite plainly in the opening minute itself hua zhou tzi ma also infrequent narrator mulans father and a war veteran tells us that her daughter is capable of something only men are allowed to wield its called qi pronounced chi and its described as an energy that pervades all living things but only some individuals can harness its power qi is a central principle in chinese martial arts and its been virtually used everywhere by hollywood from iron fist to the upcoming shangchi mulans definition of qi makes it sound like the force and its not the only parallel to star wars here zhou adds that qi is only for warriors and thats not something daughters can become still hes happy to indulge her even though those around them do not approve hua li rosalind chao mulans mother agrees shes concerned because daughters need to conform in society to find a good husband pressured from all sides zhou asks the young mulan crystal rao to hide her gift away and silence its voice  this makes the film open to interpretation as even a lgbtq story  and do what is expected of her bring honour to the family through marriage mulan is crushed and though she generally does what shes told she doesnt entirely give up as she matures into a young woman yifei liu so when the emperor jet li decrees that one man from every family should serve on the imperial army to fight off the invading rourans mulan believes it ought to be her her father is in no state he walks with a cane and is forced to enlist only because he has no sons powerless to stop her dad from leaving and knowing that he would most likely not return mulan does the unthinkable she takes her fathers place in the imperial army with women not allowed to serve this means mulan must disguise herself as a man its easier said than done being in the army involves being around other men at all times in the showers and at night of course what they are really there to do is to train and mulan proves herself to be more than an equal at everything and they better train for they are up against no ordinary enemy the rourans are led by böri khan jason scott lee a capable and smart warrior leader who has united 12 nomadic tribes and whos looking to avenge his fathers death at the hands of the emperor but they have an ace up their sleeve in the aforementioned shapeshifting witch xianniang gong li  shes credited as such but never named during the film  is extremely powerful she can take over her enemies bodies or turn herself into a bird a solitary eagle or a murder of crows xianniang has allied herself with böri khan because she wants to live in a world where shes not vilified and called a witch mulans world which doesnt afford any power to women has never accepted her xianniang is a fascinating introduction to the world of mulan in not only what she represents but how she challenges the foundation of the narrative deep into the film when mulan reveals herself to be a woman shes expelled from the army even though shes singlehandedly delivered a victory against the rourans and shown herself to be better than all the men in her battalion later she has to risk her neck and needs the support of her fellow officers to convince commander tung donnie yen that theres a credible threat to the emperors life and mulan is only accepted back home by society after she saves the emperors life and in turn the kingdom itself thats a lot you shouldnt have to prove youre so exceptional just to be granted the most basic right equality women get a raw deal in mulans world ours too and xianniang has understood that the world has no place for people like them and that she must remake it in her image and thats what she proposes when she confronts mulan that she come over to her side join me we will take our place together shes the kylo ren to mulans rey if i were to draw another parallel to star wars which makes xianniang much more of an antihero than a villain their dynamic ought to be the heart of the film and for a brief moment it is but mulan ultimately wastes all that potential as it cuts short xianniangs arc for the most meaningless of plot points and lays bare how clueless the films writing team is its a shame because mulan had the opportunity to improve upon the original disney is intent on turning its beloved animated movies into liveaction franchises the lion king 2 already has a director prequels to aladdin and cinderella are in the works weve already had two alice and maleficent movies and a dozen more remakes are in various stages of development disney tried being safe with mulan and its china pandering failed being safe has worked elsewhere both aladdin and the lion king made over a billion each despite being terrible movies if its going to give us these movies disney may as well start being bolder because as it stands mulan is a bland feminist fable that dispels some gender stereotypes but fails to do much more mulan is out december 4 on disney hotstar its also now available outside disney premier access without the need to pay a 30 additional fee
Dec 3 2020,negative, mulan finds a way to offend just about everyone are you a feminist prepare to be disappointed by the films simplistic idea of empowerment do you consider yourself to be a champion of human rights then you will no doubt be incensed at disneys wilful ignorance of mass atrocities or maybe youre simply a fan of the movies good luck with director niki caros impersonal take on the material  while the artistic merit of disneys liveaction remakes has always been questionable  their existence can be attributed more to hollywoods condescension towards chinese audiences than any creative reasons  these movies also appear to be getting consistently blander in what should be seen as a slap on disneys face mulan was roundly rejected by china when it released theatrically over there hopefully putting an end to the wests incursions into that market  both hollywood and bollywood have for far too long thought of china as an easy paycheque theyre shoved subpar products down the countrys throat convinced of its lessdemanding tastes but chinese audiences have caught on and this time its personal unlike thugs of hindostan which was simply a bad movie that no one in china wanted to pay to watch mulan attempts to honour chinese culture by putting millions of american dollars on what has to be the most glaringly misguided hollywood film of its kind since the keanu reevesstarrer 47 ronin its cultural appropriation on a massive scale  in a classic attempt at misdirection disney put together a largely asian cast but neglected to retain this sensitivity while hiring the crew which is predominantly white at the helm the studio stationed inhouse talent niki caro her presence might appease those who prefer stories about women to be told by women but you see what im getting at by having a woman at the helm theyve solved one problem but what cultural insights could a new zealand filmmaker possibly bring to a chinese story its like handing zoya akhtar the reins to a rosa parks biopic  and in this crossfire of cynical decisionmaking the audience suffers not only is the new mulan a dreary slog its wilfully ignorant of the spirit of the animated original caro has as you might have heard discarded the songs and affected a more serious tone similar to the epic films of jhang yimou and ang lee the latter of whom passed on directing mulan she has also perhaps at disneys encouragement changed the ethnicity of the main villain mulan cannot be divorced from the cultural context that surrounds it simply because these are decisions made by the filmmakers and by making these decisions theyve invited discussions about them  it would have helped had it been a better film with an engaging story and empowering message but it feels overwhelmingly uninspired  just an excuse to make more money this is unforgivable considering the sheer number of resources at caros disposal  why for instance do the elaborate sets look like they were constructed three days before filming when they should have looked more livedin why does the cgi look so artificial when multiple reports have pegged the films budget to be in the vicinity of 200 million if you thought henry cavills computergenerated mouth in justice league looked odd wait till you see what theyve done with jet lis face in mulan convince me that it is not poorly done deepfake the legendary li is just one of the many casting coups that the filmmakers have pulled off the ensemble also includes gong li who plays a shapeshifting witch tzi ma who plays mulans father and the great donnie yen whose skills as a martial artist are completely wasted in a film that would rather cut combat scenes haphazardly than let yen get down to business  of all the liveaction disney remakes mulan is the one that deviates the most from its animated original while most of these movies  aladdin beauty and the beast the lion king  have been rather respectful of the source material mulan constantly trips over itself by trying to reinvent the wheel it is also too preoccupied with being politically correct which as far as preoccupations go is noble but also something that demands sincerity theres very little of that here 
Nov 27 2020,negative,still liu is engaging and sympathetic which helps us stick it through to the end though who the intended audience for this film is remains a mystery
Nov 18 2020,positive, culture is a reflection of your community and popular culture tells the story of many communities in real time we talk about the best and sometimes the worst it has to offer while providing keen insight and analysis about the things that you care most about
Nov 13 2020,neutral, much like its strongwilled protagonist disneys liveaction remake of 1998s mulan has had to overcome its fair share of adversity one of the years most anticipated films mulans release plans were thrown for a loop when the pandemic hit while the film was eventually given a premiere access release on disney the onetime fee on top of the regular subscription price did not sit well with many subscribers fortunately with mulan arriving on bluray this week a wider audience will now be able to experience the film set in 630 ad when honour was the most important form of currency for families niki caros film tells the story of a fiercely independent 18yearold named mulan liu yifei who is magnetic in the role the daughter of a famed warrior zhou tzi ma mulan would rather spend her free time mastering her fathers fighting techniques than preparing to find a suitable husband as fate would have it mulans martial arts abilities prove beneficial when a warlord böri khan jason scott lee attempts to dethrone the emperor jet li building an army to stop khan the emperor decrees that every household is to send a man to build an army to stop khan fearing for her aging fathers life as he volunteers to fight since he is the lone male in the household mulan disguises herself as a man named hua jun and secretly enlists in her fathers place keeping the framework of the animated film caros adaptation never strays too far from the source material however it leaves its own unique mark thanks in part to its visual splendor the cinematography and costume design are both vibrant and breathtaking to behold the rich colour palette really pops off the screen even in the chaotic and thrilling action sequences caro draws heavily on inspiration from both the wire fu techniques employed in films like hero crouching tiger hidden dragon and the works of the shaw brothers when constructing her fight sequences creating an action film that is both graceful and energetic at the same time although its technical flourishes make for an invigorating experience at times mulan never quite finds its footing from a narrative perspective the film clearly wants to make a statement about patriarchy and the ways girls are unfairly pushed into societal boxes from a young age however it never feels as inspirational as it aspires to be furthermore the changes that caro brings to the story most notably the subplot involving the witch xianniang li gong does little to elevate the overall story which is why some moments such as xianniangs key decision late in the film play more like plot conveniences rather than true female empowerment showing flashes of brilliance throughout caros film never reaches the heights it aims for as a result mulan is a film that entertains but does not completely satisfy
Nov 13 2020,negative, they have had a couple of minor misfires but on the whole disneys recycling scheme has been a big success liveaction remakes of animated classics cinderella beauty and the beast and aladdin have all been the big box office hits of their years  but the mulan  redo marks something of a departure for one thing its avoiding us and uk cinemas to go straighttodigital  an unprecedented move for a 200 million movie  but as this violent action film isnt suitable for young children it will have to do remarkably well with teenagers and grownups and its the tone of the film that really sets it apart from its fellow remakes there are no song and dance routines no cutesy sidekicks and no jokes this handsomely shot but unusually dour film takes its chinese mythology and tang dynasty setting extremely seriously it is wellcast and its bloodless violence is slickly orchestrated but something felt a bit off with its message and it took me a while to twig what it was it wasnt mulan liu yifei by todays standards shes pretty much a bog standard heroine  a young jedilike warrior from a rural backwater as girls arent supposed to fight her father hua zhou tzi ma has told her to hide her chi until the local matchmaker finds her a husband then soldiers arrive in her walled town a rebellion has broken out on the frontier and the emperor jet li has ordered a man from each family to join his army before mulans frail father hua zhou tzi ma can limp off to die in battle she steals his armour hides her flowing locks and takes his place at a boot camp run by the fearsome commander tung donnie yen the crossdressing mulan now going by the name hua jun impresses tung with her unsmiling dedication to at least two of the three noble virtues  loyalty bravery and honesty and it looks like the emperor will need her gravitydefying fighting skills the rebel army of bori khan jason scott lee is laying waste to one of his garrisons with the help of shapeshifting witch xianniang gong li it was when khan began to rally his troops that i realised what was amiss deep down i wanted to be on the side of the villain when khans generals threaten to abandon him he reminds them of lands lost in a recent war and of his father whom the emperor murdered by his own hand from here every move jet lis emperor made added fuel to the fire he sends limping old duffers to die in battle assassinates rivals and barks orders while perched on a garish golden throne i know my place says the feminist icon when the witch invites her to team up with her and bring down the womanhating empire it is my duty to fight for the kingdom to protect the emperor tellingly the film is still getting a very wide theatrical release in china a privilege not afforded to the original mulan this new version with its villainous rebels and its message of virtuous loyalty sailed through the office of the communist censors
Oct 23 2020,neutral, disneys longawaited liveaction remake of mulan is full of legends theres the historic warrior hua mulan herself of course the hero of chinese folklore immortalized in the 6thcentury poem the ballad of mulan who disguised herself as a man to go into battle in her fathers stead her story was given renewed life in chu renhuos 17thcentury novel romance of sui and tang and tributed from then on ad nauseum with historical accounts movies not only by disney plays poems a crater on venus  but the legends i have in mind are still living theyre the names on the marquee theres the wushu master fight choreographer and action icon donnie yen star of among other things the deservingly popular ip man franchise theres jet li nearunrecognizable in his role as the emperor of china and gong li one of chinas greatest and most celebrated living actresses who  fabulously and appropriately  adds a bit of sorcery to the mix theres wuxia legend cheng peipei too recognizable to an american audience as jade fox from crouching tiger hidden dragon but more notable for starring in the gangbusters wuxia classic come drink with me 1966 and theres added finesse by way of tzi ma as mulans father hua zhou and rosalind chao as her mother hua li both of whom like many of their costars have long since made headways into the american mainstream with films like rush hour and the joy luck club to their names this murderers row of actors  stars who have all to varying degrees led successful crossover careers on which disney is cannily trying to capitalize  is perhaps the most impressive thing about the new mulan as directed by new zealander niki caro and manifest onscreen by star liu yifei who could herself become a crossover as of this movie mulan is an altogether justfine affair it is soggy with bland action and an oversimple script selfundermined by all the juicy imperial conflict and menacing wizardry that more or less get marginalized in favor of the movies topical but unengaging big themes mulans story in its many folkloric variations is a pandoras box of potential theres war and filial piety honorable deception upturned codes of masculinity and obviously a heroic feat of crossdressing theres the fact that as legend has it mulan apparently passed as a man among hemen for over a decade can you imagine the daytoday drama of that the terror but also the bravery but also the utter shenanigans of that now theres a movie  the movie we get instead is decidedly less exciting less engaged with the finegrained particulars of mulan the person and instead overly smitten with the markets its trying to navigate and mulans status as legend shes an icon pure and simple  literally in this case as the script imagines little for her beyond the broadest possible strokes mulan opens with a young mulan in hot pursuit of a chicken run amok making a mess of her village and souring her familys reputation in the process its because shes got a power which were told women arent meant to have an overabundance of chi and when her father reminds her that sons bring honor through battle and daughters  meaning mulan herself  bring honor through marriage he sets us up for a story that by and large writes itself mulan will meet with a matchmaker shell mess that up while still to our sympathetic eyes showing that shes made of the right stuff and when an invasion from roving tribe of rouran warriors threatens to overtake the silk road and with it the empire an imperial decree will force mulans warhero father to consider stepping back into battle with no hope of return  its no spoiler to say that mulan goes to war for her father and really as a readaptation of a story disney has told before spoilable material doesnt exactly abound here but there are key differences from the 1998 movie disneys priority this time around is not to repeat past mistakes  financially that is that animated mulan with its boisterous catchy heroanthems and altogether playful attitude didnt play so well in china where viewers complained that their storied heroine had been overly americanized she was too individual the new mulan instead tries to have it both ways admirably independent but with eastern values kept tightly in mind steadfast in her commitment to family and community theres even a metoofriendly update gone is the animated movies somewhat homoerotic flirtation between the disguised mulan and one of her male superiors captain li shang instead she gets to flirt very cautiously with a guy of her own rank chen honghui yoson an whose butt she entertainingly kicks the new film is all about navigating compromises like these pivoting from crisis to crisis in broad heightened and often fairly vague strokes  in part for kids sake someone will argue which doesnt give kids enough credit the most satisfying but still underexplored addition is gong lis xian lang a villain of a sort only not really she like disneys new take on maleficent plays more like a complicated antiheroine whose fate as a powerful woman shares more than a little in common with what awaits mulan should her chi be revealed to men  but because that revelation never feels like a true threat because the movie is vague and broad in so many ways something about even this arc proves unsatisfying no one expects the disney version of mulans story to be rigorous  even if the most powerful movie studio in the world could afford to take any risks it pleases no one expects it to dig deep  even if digging deep being true to ourselves and unlocking our inner potential are among disney and the selfhelp industrys evergreen themes its no wonder disney acquired the star wars franchise  just as its no wonder that the concept of chi as described in the new mulan feels conspicuously similar to the force which probably tells us where the force came from in the first place  a better movie would make that connection feel like a more genuine act of reclamation itd have a bit more attitude itd take better advantage of its deep bench of action stars it might even  i know i ask too much  pay more thorough tribute to the hong kong bmovie and wuxia classics it very deliberately evokes without really selling us on the point instead mulan emerges as a curious act of market negotiation it is a perfectly fine movie it will no doubt be meaningful for children especially those who could afford to see more of themselves onscreen in heroines like mulan but its cast its attitude its overall eagerness to please  all benefits one would think  dont add up to a good movie they add up to a blueprint of the movie this ought to be
Oct 5 2020,positive, if you were a fan of the 1998 animated film version of mulan this 2020 liveaction feature is the perfect adaptation without being a carbon copy i was curious to know if it would still hold up without the joyful musical selection and charismatic character mushu played by eddie murphy and it did by going far beyond some funfilled adventure for children if youre also into martial arts theres a surplus of handtohand action to satisfy you as well while the fights arent the best choreographed that weve seen on any screen theyre still high enough in standard to get the juices flowing especially with popular actors from asian cinema behind all the punches and blows the titular character for mulan played by yifei liu the forbidden kingdom was perfect in all forms she had the look the physicality and all the necessary acting skills to sell herself as a noble warrior while her character was a handful early on her role was a great example of how some people find it difficult to confine themselves to the everyday standards of a given culture it was clear that mulan is someone whose sole purpose in life was to shine the additions of donnie yen as commander tung and jason scott lee as böri khan also delivered the goods as well both are clashing on opposing sides than the other for good versus evil and the film created a great balance showcasing this conflict with me being a bigger fan of donnie yen one disappointment for the film was the lack of use for the character he had his fair share of screen time but i just wanted more i mean its donnie yen for crying out loud as far as the action is concerned it by far reached my expectations which were admittedly very low for reasons unknown as stated before i have seen better martial arts films but this one still holds weight and i can see myself going back for multiple viewings for not just a great film but to get a high from a few fight scenes that made me feel good inside i thought the battle tactics were well thought out strategic and planned and the use of fantastical abilities was sewn in with great accuracy without appearing too unbelievable for someone not familiar with this form of entertainment such as characters running up walls transforming into animals or possessing unusual levels of strength it was an easy transition for me but maybe somewhat jarring for others  i respect dearly the overall story of mulan a young woman wanting to represent and protect her family based on her own personal beliefs and culture what this film teaches may be simplistic to some but at its core the foundation is to fight for what you believe in no matter the cost this sums up the character mulan in a nutshell and i can get behind any character with that much passion and motivation im not an expert on chinese culture but from the little i know i thought the production team did a fantastic job the costumes appeared accurate from what i know and the set designs were filled with detail which made you feel as if you were there it is very clear that a lot of time was spent to get everything just right and from these lenses they nearly knocked it all out of the park  i enjoyed mulan as much as i enjoyed the original 1998 animated film while there were a few nitpicks here and there its still a film i would recommend to others and would happily see in theaters given the option this film doesnt fall into the best category but more of a personal favorite of mine given the context of action and handtohand fighting i wasnt expecting to be blown away but i cant honestly say there were large or even small portions that turned me off entirely to give a lower score 
