Dates,Scores,Reviews
Mar 17 2024,positive,late to the party  had been a fan of the original book and somewhat let down by the original film  as is often the case film adaptations dont meet the high expectations of the fan reader  however a love of timothee chalamets work since call me by your name and yes even in wonka had me weakened to planning to go see dune 2  but thanks to good marketing a new run of dune pushed me into the theatre to see chalamets first outing  perfect kept very true to the book and timothee was a perfect fit as paul atreides  if like me you missed this first time around see it ahead of the sequel
Mar 17 2024,positive,it was alright i liked the david lynch version better this version was slow and really didnt get into it as well as lynch even though lynch strayed from the novel more  i think it spent too much time and effort in being inclusive the acting in lynchs version was far superior with the amount of wellseasoned actors it had  the acting in this version made the characters feel hollow and you really couldnt get invested in them
Mar 17 2024,positive,my history with dune is that i read the books a long time ago watched dune 1984 several times and also enjoyed the 2000 miniseries especially the children of dune sequel  my primary feeling after finishing dune 2023 is id like to go back to any of those  i dont quite understand how dune 2023 managed to be so long with so little actually happening and i also doubt how much i would have understood it without subconsciously filling in the story details i knew from other sources  i was especially disappointed by the absence of any meaningful screentime for the spacing guild and any demonstration of how they use spice for space travel  i feel like this would have been better served as a single 3 hour movie  hopefully part 2 will pay off but even that would leave part 1 just feeling like a labored introduction
Mar 17 2024,positive,the movie is genius but i will say when i see a science fiction movie i see more action this does not pass the test but the movie overall is amazingly done
Mar 16 2024,positive,the foundations of this epic story echo the same grand feeling found in fellowship of the ring
Mar 16 2024,positive,really great movie if you like the genre
Mar 16 2024,negative,bagpipes whispering and just all round confusing situations a story nobody can follow
Mar 16 2024,positive,villeneuve folds spacetime and youre 25000 years in the future for 3 hours in a different galaxy  enjoy the ride
Mar 16 2024,positive,what i needed to see check what i needed to hear check how the talents emotionally affected me check how well i appreciated the little details check how the music made me feel check near perfect
Mar 16 2024,positive,a great film i wait the next episode
Mar 16 2024,positive,it a good start to the dune series and some action scenes just takes its time to get going
Mar 16 2024,positive,a thrilling incredibly cinematic experience and a beautifully done adaptation of the first half of the original dune novel by frank herbert the visuals and story feel immensely grand in scale while being paired with an emotional and powerful musical score by hans zimmer truly captivating in every way and along with part 2 sets a new standard for how scifi films should be made from now on for sure one of my alltime favorite movies
Mar 15 2024,positive,absolutely fantastic one of the best movies of the 21st century the acting was so amazing you could see their thoughts even when it wasnt voiced the characters are so complex and intriguing it doesnt have much action but the action it does have is wonderful
Mar 15 2024,negative,incomprehensible nonsense and ridiculous fight scenes who are the bad guys worst thing  ive seen in years
Mar 15 2024,positive,enjoyable but not as good as the 2000 mini series
Mar 15 2024,positive,its a very slow movie but i enjoyed it great story
Mar 15 2024,positive,this is a beautiful pictured movie    a long beautiful and amazing  journey      warriors that come from one place to help others with war that was amazing to watch    i cant wait to watch dune 2
Mar 14 2024,positive,an amazing adaptation of frank herberts visionary classic awesome in scope and scale this movie makes understanding the complicated plot much simpler
Mar 14 2024,positive,denis villeneuve sets a stage for a scifi epic while not alienating the audience unfamiliar with the source material
Mar 14 2024,positive,great story and executed amazingly the music and setting and cinematography blend in beautifully the pace was a little slow but a unique and action packed story this will go down in history as a classic movie
Mar 13 2024,positive,great movie its better than the first live adaptation of the dune books
Mar 13 2024,positive,with some spectacular storyline but drama build up is quite a disappointment
Mar 13 2024,positive,dune does not disappoint   i liked it  looking forward to part 2
Mar 13 2024,neutral,this movie is tik tok eboy with no muscle mass with other more famous celebrities the movie the guy in the trailer just looks like every single guy on tik tok singing without singing all in all its a good movie  but its not better than the old dune i prefer that one far more
Mar 13 2024,negative,sound is amazing there isnt much too look at if you like grey  grainy footage this may be for you does it follow the book no it doesnt even try it only gets worse in part ii
Mar 12 2024,positive,amazing film didnt see it in the theater unfortunately but its still a great film own the dvd and i watched it almost everyday and i love it
Mar 12 2024,positive,its a really good movie and an excellent adaptation of the book
Mar 12 2024,positive,a decent attempt hurt by an agonizingly slow place deliberately intended to stretch the film into multiple installments and missing the delicious weirdness of the original and unfairly derided original  required viewing for any hope of understanding this film splitting the film into two pieces was sold as allowing the filmmaker to tell the complete story but instead we get filler of long exterior scenes conversations with little meaning to the plot and hints at ideas still come later in another film but lacking any payoff within this installment in the end we are treated to an expensive film at a fine french restaurant leaving hungry and wondering if we should bother returning
Mar 12 2024,positive,very good film can feel slow at times but it has a lot of worldbuilding to do
Mar 12 2024,positive,its so obvious that everyone involved is doing their best and every technical aspect goes crazy hard on all fronts which helps carry a very comlicated story and makes it work i feel like this is going to age like wine
Mar 12 2024,positive,the film dune 2 practically begins where the first one ended therefore before watching the second part its worth refreshing our memory with dune 1    the creators of the film tried to stay as faithful to the original material as possible but due to the limitations of the cinematic format they had to omit some important parts of the book and even certain characters we will only see jessica and leto atreides daughter as an embryo in her mothers womb consequently we wont witness the crucial conversation between alia the baron and the emperor additionally the mentat hawat is absent in the second part and piter de vries makes only a brief appearance the time span from duke leto atreides death to the final scene in the book has also been shortened while in the novel it spans 45 years in the film its less than 9 months its unlikely that such a short period could transform a 17yearold boy into a leader of rebels  the screenplays shortcomings are fully compensated by the cinematography and artistic techniques each frame is a professional work of art the wide shots of house harkonnens military might the architecture of arrakis the eightlegged military vehicles desert landscapes and the fremen riding on sandwormsall unfold on the screen accompanied by hans zimmers hypnotic music  expressive techniques were also generously employed to enhance the visual context feydrauthas battle with the captive warriors of house atreides the cannibals the intimate scene in lady de vries chamber and more its precisely these nonverbal visual techniques that make viewers appreciate villeneuves films    the characters in denis villeneuves film dune have been meticulously crafted with attention to detail and aesthetics even when it comes to the most unpleasant portrayals viewers dont need to search for hidden meanings behind the characters because the visual component makes them highly comprehensible  regarding the acting we havent seen anything fundamentally new compared to dune 1 however there are some notable aspects worth mentioning     director villeneuve gave paul atreides less than 9 months for his transformation into muaddib did timothée chalamet manage this quantum leap in the final part of the film chalamet carries the emotional weight of almost all scenes while other characters including jessica and stilgar take a backseat serving as the backdrop for muaddib whether the actor justified the directors trust is not a straightforward answer paul atreidess internal ambivalence as a character is complexon one hand theres contradiction vision reflection and doubt on the other hand theres determination responsibility and firmness perhaps due to the limited time convincing execution of challenging scenes fell short the directors mistake is that muaddib may be the messiah but not the executioner  whether the actor had real chances for success with such a complex task remains an open question    in dune 1 baron vladimir harkonnen was the primary antagonist but in dune 2 we witness the rivalry between uncle and nephew which turns into a true acting battle stellan skarsgård although performing his role well ultimately takes a backseat  lowset eyes on a pale cold face and the black palate of a halfopen mouth with plump almost childlike lips magnetically draw attention austin butler kept the focus of the audience on his character with a kind of cheeky ease while timothee chalamet went crazy with who he now has to show people paul atreides muaddib usul kwisatz haderach lisan algaib butler doesnt have a lot of experience as a leading actor in box office films the main role of elvis presley is rather an exception however feydrautha provides the best acting contribution in the second part of dune its one of those cases where you want to witness character development but the script doesnt afford that opportunity    the film also sheds light on important contemporary themes through the events unfolding on arrakis its not entirely clear whether denis villeneuve intended to draw parallels with the present day or if its merely his interpretation of the original books text    dune 2 vividly portrays the struggle against a cruel aggressor who plays the role of a colonizer and a sadistic killer the good old simple solutions involving artillery against the peaceful population of siach tabr to suppress resistance serve as a poignant example the film also emphasizes the significance of possessing nuclear weapons while climate change concerns take a backseat   among the fremen theres no unified survival strategy and the choice between fighting and fleeing sparks heated debates resisting the aggressor could lead to a prolonged and bloody galactic war ownership of a valuable resource keeps the fremen at the center of political battles    the fairskinned aristocrat paul atreides attempts to find common ground with the fremen despite his bold actions he doesnt escape mockery from the native inhabitants of arrakis paul becomes a messiah for the fremen due to their fanatical belief in religious prophecies but was it truly his desire and are the fremen ready to follow their lisan algaib beyond the boundaries of arrakis  the final scene of the power struggle in dune 2 reveals that the messiah on the throne transforms into a politician did his followers understand this perhaps the answers lie in the third installment of the saga    in denis villeneuves film princess irulan possesses ambitions and motivations unlike her portrayal in the original book this adds intrigue to the anticipation of dune 3 additionally viewers catch a glimpse of pauls sister alia  in frank herberts novel chani is presented within the framework of a patriarchal world but villeneuve pushes her beyond those limits chani in the film is independent and selfassured refusing to be first among equals the films conclusion appears more vivid than in the book thanks to sharp contradictions and conflicts among the characters which piques interest for the future sequel    overall dune 2 has set the stage for an epic cinematic saga that science fiction enthusiasts have long awaited
Mar 12 2024,positive,it serves its purpose as a foundation for a sequel and it serves it well with breathtaking visuals and cinematography villeneuves ambitious worldbuilding paves the way for something bigger in the later installments understandably juggling a hefty storyline and its huge ensemble of characters is no easy task though you might be expecting to see more being done with them
Mar 12 2024,negative,a dull tedious and inconsistent film the modern day bores idea of a good time the best acting performance was that of a gigantic sand worm
Mar 12 2024,positive,incredible cinematography amazing cast for a first time watcher it was quite confusing but i would think after watching it a few times more it will get better
Mar 12 2024,neutral,its the type of movie you replay to help fall asleep too long and monotonous
Mar 12 2024,positive,felt engaged all throughout  a hard feat for some movies with longer runtimes
Mar 11 2024,positive,a long time ago david lynch directed dune which of course you know i havent seen it from what i found out today is that its a box office bomb back in the day unfortunately a remake of this epic space opera has came to our faces only in two parts along with the third one which is in development later on with the director of prisoners sicario arrival and blade runner 2049 the movie itself has received praise from fans who think this is a better film all around and now with its sequel on the other hand part two has gotten even better than ever reaching up to the lord of the rings trilogy the dark knight the godfather part 1 2 the shawshank redemption schindlers list and pulp fiction just to name a few with this however its got a huge amount of actors and actresses involved one of which you will recognise in the distant future duke leto atreides ruler of the planet caladan is assigned by the padishah emperor shaddam iv to replace baron vladimir harkonnen as the fiefholder of arrakis a harsh desert planet and sole source of spice a valuable psychotropic substance that imparts heightened vitality and awareness lady jessica is an acolyte of the bene gesserit an exclusive sisterhood whose members possess advanced physical and mental abilities as part of their centurieslong breeding program they instructed her to bear a daughter whose son would become the kwisatz haderach a bene gesserit and messianic superbeing with the clairvoyance necessary to guide humanity to a better future she disobeyed and bore a son paul who is trained by letos aides duncan idaho gurney halleck the suk doctor wellington yueh and the mentat thufir hawat jessica teaches him bene gesserit disciplines paul confides in jessica and duncan of his troubling visions of the future with the sequel of part 2 been in cinemas recently i decided to watch the first part of dune and that caught me by surprise in the fair tie and ive watched this twice now i watched it last night while i was drinking my beer and now on my second watch that had me preparing myself to review it and give my full thoughts on what i think of it and give it a much bigger praise just like others do with it with pennywise done the same thing with the part 1  2 dune will have the opportunity to do so along with the others years ago when paul and lady jessica are being chased by a strange giant worm with its gigantic mouth with no eyes that had me saying what the hell was that and paul just answered its a thumper with it being similar to star wars the lord of the rings and harry potter dune is the best achievement to get scifi fans and movie fans infested in the journeys with fantastic visual effects marvelous cinematography great story and immense music by hans zimmer despite not sounding exactly like those powerful ones he did in the past now with that film being done stay tuned for part 2 in the near future i still havent seen the original version by david lynch but what the hell the remake is much better in part 1 to be exact definitely worth it for six oscars now with zendaya said it best this is only the beginning
Mar 11 2024,positive,a refreshing onetime experience after so many years of marvel dominated cinema dune is slower paced artistic and focused on visual storytelling which i didnt know i was absolutely craving for all these years
Mar 11 2024,positive,really loved this movie not my usual genre to rush and see really exceeded expectations have not seen a sweeping epic of this magnitude in many many years it had moments of such intricate focus alongside those gorgeous visual scenes   no easy feat made true stars out of timothee chalamet  and zendaya in an already stellar cast stunning piercing perfectly restrained in moments and wonderfully epic in others amongst the bursting overflow of marvel movies and hollywood blockbusters thrown out at an alarming rate these days this sets the bar completely in a league of its own it sets the bar for all blockbusters that will follow amazing
Mar 11 2024,positive,one of my favorite movies worldbuilding fantastic visuals and music character development that youre invested in plus loyally honoring the dune books could watch over and over and still appreciate
Mar 11 2024,positive,dune is a big set film with plenty of stars including rebecca ferguson star timothy chameleon but its oscar isaac who gives the number one performance my only complaint was there needed to be less big sounding music
Mar 11 2024,negative,it was like 3 hour montage of crescendos but with no plot or character development to give any context or meaning to the overthetopness of it all  couldnt bring myself to care about any of the characters
Mar 11 2024,positive,awesome movie denis villeneuve really has a great vision
Mar 11 2024,positive,great movie watched it twice
Mar 10 2024,negative,lynchs version is better this one is all style and no substance and the acting is subpar
Mar 10 2024,positive,another masterpiece by denis
Mar 10 2024,positive,it was amazing as of the cgi and the production allthough it was boring at a lot of points in the film so thats why it is not a 5 star film
Mar 10 2024,positive,good first movie to start franchise
Mar 10 2024,positive,in preparation for seeing part 2 tomorrow i rewatched 2021s dune part 1 on max i wasnt a huge fan of it the first time i saw it when it came out i thought a second viewing could improve it and get me prepared for the second one    there are positives and negatives on the positive side there is some good action the two standouts though have to do with the presentation this movie looks amazing in terms of both special effects and the settings also the score is amazing it immerses you in the movie    unfortunately there are also some negatives first they throw so much information at you that it is hard to keep track of it all as a result the story is not as strong as it could be also the performances were not good in my opinion i havent seen wonka yet but as of right now i am sold on timothee chalamet as a leading man i didnt think anyone stood out every performance was average     this ended up being an above average movie for me both watches i wanted to like it more and it didnt have that spark
Mar 10 2024,positive,visually stunning fantastic acting and supreme direction from villeneuve
Mar 10 2024,positive,visually stunning with good acting
Mar 10 2024,positive,dune expertly captures themes of legacy power destiny fate and more against fantastical set pieces staying true to the complexity of the challenging novel it adapts
Mar 10 2024,negative,very bland and boring the movie was overstretched and drawn out i could sum this movie up in one paragraph with majority of it being a man takes a walk in a desert with ambien music playing in the background a nap would be more exciting i wouldnt waste my time with this one at all
Mar 10 2024,positive,great world building very effective use of sound design as well
Mar 10 2024,negative,utterly forgettable the reviews clearly demonstrate just how far movies have dropped in quality its like anything that isnt awful gets high numbers this movie fails in every way a movie can fail despite the visuals its in the class of a tv movie reviewers should show a little backbone and stop rating based on which movie is the least pathetic
Mar 10 2024,positive,denis villeneuve is crafting the greatest scifi epic of our time  everything about it is so immersive and real feeling
Mar 10 2024,positive,one of the best sf movie i ever seen
Mar 9 2024,positive,its not on par with the sequel however its still a visually fascinating and supremely acted film that opens a vast world of unknowns for viewers unfamiliar with the herbert catalog
Mar 9 2024,negative,yawn fest style over substance
Mar 9 2024,positive,really awesome cant say anything bad though i would like a bit different color scheme desert feels too dark at times
Mar 9 2024,positive,i had trouble understanding some of the dialogue but other than that everything was enjoyable except for timothée chalamets hair lol
Mar 9 2024,negative,the movie quite frankly was boring chalamete was too weak of an actor for the role to be believable
Mar 9 2024,positive,after the disappointment with star wars which increasingly adopted bright coloring and had an excessive use of colors in its cinematography dune is a fitting portrayal for a scifi film
Mar 9 2024,positive,its too underrated
Mar 8 2024,positive,i really enjoy dune as someone who has read the book oscar issac is great fitting the role of duke leto the cinematography is great and the knife duels are well choreographed i love timothee chalemet as an actor and i can say this is one of the best movies he is in overall a great adaptation to the first part of the novel
Mar 8 2024,positive,this is definitely a must see movie the only thing that could be different is that the beginning was little bit boring but the rest is awesome
Mar 8 2024,positive,great movie pretty accurate to the source material exept the inner dialogue which is hard to do anyway without having voiceover loved it bought it definitely will be a yearly rewatch
Mar 8 2024,positive,just absolutely wonderful moviestoryslow pace characters  actors and their soul to moviejust absolutely great movie
Mar 8 2024,positive,after watching the first one  i believe reading the books would be insightful a very fun movie with great world building great performances all around they should of had feyd faiths on screen more but he was a great villain truly evil
Mar 8 2024,positive,i love when sciencefiction can rise above the standards and be a true work of art villeneuve is no stranger to making epic scifi films with very human stories and he pulls out all the tricks with his amazing adaptation made to be witnessed on the big screen with its breathtaking camerawork and visual effects plus sound and music that will truly shake your core and make you feel immersed perfectly casted even though the end of the first part seems abrupt you will be nothing but excited for part two
Mar 8 2024,positive,eye candy does not a great movie make villeneuve is trying to punch above his weight but the movie lacks the sheer brilliance and intellectual depth of a work like 2001 a space odyssey dune is a good attempt but the overbearing music and wooden acting takes its toll the film is too long with a very ponderous first half
Mar 8 2024,positive,absolute masterpiece if you have the chance to see it in imax make yourself a favor and live that once in a lifetime opportunity its a 2h46 incredibly well spent
Mar 8 2024,positive,one of my favourite movies ever incredible soundtrack amazing acting almost perfect cgi bar a single shot and some of the best worldbuilding ever im glad denis paced the films so that the worldbuilding could shine and the later parts of the novel had room to breathe in an epic sequel
Mar 8 2024,positive,definitely lived up to the hype  great movie
Mar 8 2024,positive,was a great movie with an awesome world building aspect
Mar 8 2024,positive,not trying to age myself but i did see the first film in the 80s now that i have seen the two remade films i find them to be far superior and i cant wait for a part 3 the messiah well i will have to wait probably 3 years away 
Mar 8 2024,positive,it wouldve been so much better if the pacing wasnt all over the place due to visions of the protagonist
Mar 7 2024,positive,what an introduction to the super complicated densley rich scifi book of dune the cinematography was incredible and totally epic a benchmark many films will have to try to live up to it   villeneuve has mostly followed the book and some of the action scenes were even better than i imagined   what a film this is the dune i have been waiting for over 35 years
Mar 7 2024,positive,lengthy scifi book adaptation sometimes struggles to deliver the necessary punch its dialogue and plot offers but for the most part this is a wonderfully executed entertaining and visually captivating experience
Mar 7 2024,positive,about as good as it gets for me i was totally engrossed in this movie
Mar 7 2024,positive,excellent version of frank herberts epic scifi classic set in the sands of outer spacehence the titleyoung paul atreides is caught in the cross hairs of a multiplanetary war between all the houses of mankindbattling over dominion of the spices the melange which enable man to be omnipotent omniscient and nearly immortal so he struggles with all of that all the while he feels the pull of destiny as the new chosen messiah the lisan al gaib the big difference between this and the original david lynch film has is that this makes sense and it has an epic sweep and budget that the scifi channel miniseries from 2000 just cant compete withboth timothy chalamet and director denis villanueva do the story justice giving it the gravitas and sweep this epic deserves  overall highly recommended    ps george lucas has admitted star wars was heavily influenced by dune and its easy to see that here
Mar 7 2024,positive,one of my favourite films ever just slightly better that part 2 in my opinion
Mar 7 2024,positive,i am not familiar with the novel and hence my review is entirely solely of the movie i find its actually a great watch characters are great story is broad i love the introduction of characters and character development i just wish that some characters did not die like how they did all in all a great watch im excited for part 2 and im thinking of reading the novel because of these movies the story is very interesting
Mar 7 2024,negative,the first part was so slow and boring
Mar 7 2024,positive,slow burn and kinda have boring parts but then the world building was superb with timothee giving his best in here
Mar 7 2024,positive,an absolute amazing performance 
Mar 7 2024,positive,the action is a bit slow but i was not bored at all love this movie
