Dates,Scores,Reviews
Jul 7 2020,positive,everything my soul needed kaijus mercilessly destroying each other destruction an epic music score cheesy lines and beautiful cinematography full review in spanish
Jun 28 2020,positive, the postcredits scene its been around for a long time much longer than the classic ferris bueller plea for the audience to finally leave in fact animal did something similar at the end of the muppet movie seven years earlier mostly because of the marvel cinematic universe theyve become even more popular as of late in my opinion the number one best of these is from a marvel film spiderman homecoming being that it was released worldwide on the same day i consider it to be the greatest practical joke ever played upon movie theater audiences the second best to me was at the end of kong skull island even though i knew the film was a litmus test to see if what had been started in godzilla could continue as a franchise it was still an amazing surprise to this longtime kaiju film fan the promise set forth with that postcredits scene has now finally been realized with godzilla king of the monsters its been five years since the battles between godzilla and the mutos wreaked all kinds of destruction and showed the world that monsters exist the organization monarch has been locating and subsequently keeping an eye on these creatures known collectively as titans one of their lead researchers is emma russell vera farmiga who has developed a machine called the orca that mimics the frequencies titans use to communicate after the first successful test she and her daughter madison millie bobby brown are kidnapped by alan jonah charles dance and his team of ecoterrorists monarch recruits emmas exhusband animal behaviorist mark kyle chandler to help track down his family and the orca in the process they discover that godzilla has been straying from his usual migration patterns heading directly into the path of jonah and his plan to loose all of the known titans upon the world godzilla king of the monsters henceforth to be known as gkotm is a very worthy successor to the previous films amping up the monster action and even giving us a framing plot thats just as good as kong and better than the one in godzilla its also the big budget version of these creatures weve been waiting for since the summer of 1998 the human element is well thought out with characters whose fates you get genuinely concerned about who cause you to inch toward the edge of your seat when theyre in peril these arent cookie cutter central casting characters wandering around like supporting players in a slasher film just waiting to get stomped or chomped instead these roles were filled with actors of a quality caliber returning for a second round with the big guy are sally hawkins ken watanabe and david strathairn joining the fight with them are bradley whitford thomas middleditch aisha hinds oshea jackson jr and in a somewhat familiarfeeling dual role zhang ziyi also keep an ear out for a cameo actor to be called a familiar name of course what you truly want from any godzilla film old or new is monsters the character designs the gkotm effects team came up with are amazing they have taken the classic kaiju a lot of us have grown up loving and given them the upgrade that goes above and beyond a fans wildest dreams i genuinely think the creators of the original japanese creature suits would and should be proud of the design work in this film not only does gkotm give us great monsters it expands the mythologies of these beasts the focus is primarily on the big four from the toho films godzilla mothra my personal favorite rodan and king ghidorah yet were also given a glimpse into what totals according to the films scientists seventeen different species sure this is a blatant setup for future films and it would ring more as such if this wasnt already the third entry in the franchise as well as a fourth having finished principal photography with several winks to longtime fans gkotm delivers the kaiju mayhem and serious storytelling that should satisfy all audiences and yes theres another nice postcredits scene hearst television participates in various affiliate marketing programs which means we may get paid commissions on editorially chosen products purchased through our links to retailer sites
Jan 17 2020,negative, what if i were to say that a summer blockbuster was boring worse yet what if i were to say that a summer blockbuster starring vera farmiga ken watanabe sally hawkins oshea jackson jr and more were boring what if i were to say that said summer blockbuster wasted its cast its simple premise and its handful of provocative themes and what if i were to tell you that a random pa accidentally spilled their bottle of mountain dew voltage all over the camera staining 75 percent of the film an opaque shade of blue i cant corroborate that last statement but i canas much as it pains me to do soverify the rest in what appears to be a response to godzillas reception five years ago godzilla king of the monsters triples down what audiences were clamoring for thats more mayhem more laser breath and yes more monsters however all of that comes with a caveat more lens flares more michael bayhem more awkward cuts and less cohesion in both fight scenes and pacing make for a ride that goes on for way too long and still ends before it begins dont peg me as some plotdriven square though the main issue with king of the monsters isnt necessarily its plot its just how apparent it is just how left of center it exists without enough care to either blossom or completely get out of the way that plot concerns a socalled cryptozoological agency monarch as they fight against a trio of godsized monsters that includes dragontype destructor rodan mothra the giant moth and for all the franchise fans out there the threeheaded king ghidorah again there arent many plot devices here the entire plot is a device in and of itself and while that would be fun in more secure hands it instead seats the audience with a handful of dreadfully dull characters the closest to a conduit exists in the form of dr emma russell farmiga and her daughter madison millie bobby brown both of whom have their own turbulent relationship with the family patriarch mark kyle chandler alongside them are science experts ishiro serizawa watanabe and ilene chen ziyi zhang who in their infinite wisdom let in the little fact that ghidorah is godzillas arch nemesis they naturally decide to pit godzilla against the new team of threats things get scaly things blow up things get really dark really dusty and then really bright again thanks to a cacophonous light show of visual effects rinse repeat the end but despite this schematically sound setup king of the monsters tries its hand at a semblance of commentary directorcowriter michael dougherty and cowriter zach shields build the film around environmentalist ideologies that dont go much of anywhere its idiosyncrasies point to more genrebending potentials but the film instead uses this base as filler add in the fact that the film exists to bathe in destruction and it ends up at the south end of an alreadyextraneous moral compass this isnt to say that the entire film is preoccupied with some sort of message however that would only be the first 80 minutes or so which come out to a very long first twothirds the arc is almost entirely dependent on tone as well and while the film starts much more akin to gareth edwards godzilla it veers farther into cartoon territory without telegraphing its shifts or recontextualizing its earlier scenes its closest efforts in doing so are personified with dr rick stanton bradley whitford a joke dispenser who feels stuck in an entirely different film instead the unifying motif is its platinum color palette courtesy of lawrence sher the cinematographer behind movies such as war dogs and the hangover trilogy its all blue all the time here save for the wide shots of the fiery abattoir that comes to be and if he and dougherty are feeling generous there might be some red in there as well its economically shot but not fun to look at often lacking a sense of scale or grandeur each monster each crash and each blow are so isolated that the film doesnt feel light on its feet but void of weight instead cordcutting once carried the promise of reducing live tv costs but with most services nearing a 100 per month that statement checks less every day that said there is a handful of cordcutting services with reasonable monthly prices below we list them maybe youve just seen oppenheimer and have the strongest urge to marathonor more fun yet rankall of christopher nolans films or maybe youre one of the few who havent seen interstellar yet if you are then you should change that immediately the dystopian epic is one of nolans best and with that incredible twist in   which netflix country has interstellar for whatever reason the hunger games series isnt available in the same countries around the world youll find the first and second aka the best installments in hong kong for instance but not the third and fourth its a frustrating dilemma especially if you dont even have a single entry in your region which is   which netflix country has each movie of the hunger games
Jan 10 2020,positive,ill say this is probably going to be one of the best event movies of the year it succeeds in the scale of what this movie should be and what fans hoped it would be
Jan 10 2020,positive,  the gareth edwardsdirected 2014s godzilla  is by no means a bad film that may not come as a ringing endorsement but it makes sense given the impact that film had on the cinema goers of the world while praised for its sombre tone and appreciation of scale the film was nonetheless criticised for its reluctance to show its titular monster in all his kaiju glory legendary pictures seems to have heard the outcry of audiences everywhere and have seen fit to produce godzilla king of the monsters a film that knows no sense of the word restraint  in this movie there are several different bouts between monsters the size of skyscrapers after godzilla emerged to defend the modern world from destructive titans five years ago hes taken a muchdeserved sabbatical from being defender of the earth that is of course until a griefstricken mother takes it upon herself to unleash the worst titan of them all king ghidorah in a misguided attempt to save the planet for future generations  to go into the story further would be tantamount to actively repelling viewers from the cinema as it all boils down to a series of plot contrivances put in action for the sole purpose of getting two monsters within fighting distance of each other the dialogue is a mix of bad jokes and technical mumbojumbo to describe it as jargon would be an insult to intelligence and does just enough to get you to the next fight without being completely irritating in godzilla king of the monsters its all in service of action so its a good thing said action is wildly entertaining  whether youre a longtime fan of the pantheon that is godzilla films or a newcomer to the monster mash its hard to imagine not being entertained by whats on screen what used to be people in rubber suits battling stopmotion puppets can now be appreciated with an attention to detail that often goes unnoticed in blockbusters still as fun as it is to watch the film feels perhaps appropriately given godzillas massive jaw a little long in the tooth if not for the massive scale of the action demanding to be seen on the big screen id say this is a film best viewed in a format where you can skip ahead to the best parts
Jan 9 2020,positive, by dan tabor film critic its been five years since godzilla reboot decimated the multiplexes that film was an artier take on the monster film directed by gareth edwards monsters rogue one that seemed to focus more on the human story than the giant lizard namesake that has spawned 30 films since then there has been a refocus of the series thanks of course to marvel to franchise up these monster films this rethink was introduced in the follow up kong skull island which setup not only one of cinemas most beloved monsters but also a mythology that hinted at legendary who produced these films would be bringing tohos entire rogues gallery of monsters to this new cinematic universe this was very exciting news to longsuffering godzilla fans who have waited patiently to see these monsters unleashed onto a new generation cribbing a page or two from avengers infinity war godzilla kotm takes place five years after the events of the first film the once shadowy monarch organization has come to prominence as humanitys monster liaison with the revelation that 17 of these apex predators known as titans are hibernating around the planet or they were until they were awakened by a sonar device called the orca wielded by a group of ecoterrorists lead by colonel alan jonah charles dance aka tywin lannister from got who want to rebalance the world by allowing the titans to cleanse it the film begins with dr emma russell vera farmiga the monarch scientist who developed the orca  which can control the titans through bioacoustics  getting kidnapped along with her daughter madisonmillie bobby brown its then up to her estranged husband and former monarch scientist dr mark russell kyle chandler to navigate kaiju battles around the world while bringing his fractured family back together blessedly the first titan the terrorists bring back is godzillas infamous nemesis king ghidorah the three headed dragon also known as monster zero godzilla kotm wisely ditches the arthouse pretense of the first reboot and delivers a rockem sockem old school kaiju beatem up unlike his predecessor director michael dougherty krampus trick r treat isnt stingy with the goods either just minutes into the film godzilla is on screen in all his glory doing just what he does best laying waste to anything that gets in his way we soon learn that mankind once worshipped the titans as gods and some are benevolent godzilla mothra and some are in league with lucifer himself king ghidorah the film culminates in the brutal and breathtaking spectacle of team godzilla taking on team ghidorah sure its campy and a bit goofy but its the right direction for these films and the right audience to target since godzilla belongs to the monster kids both young and old there were moments watching godzilla kotm when i was once again a bedazzled 10 yearold kid watching godzilla fight king ghidorah for the very first time cheering on the good guys hoping godzilla triumphs again it says a lot that a film can still inspire that kind of awestruck reaction from a 40 something film geek who sometimes thinks he has seen it all but this movie managed to do just that time after time loud over the top and utterly unrelenting godzilla king of the monsters is the wrestlemania of kaiju films and makes no apologies for it
Jan 7 2020,positive,   for more than 50 years phoenix magazines experienced writers editors and designers have captured all sides of  the valley with awardwinning and insightful writing and groundbreaking report and design our expository features narratives profiles and investigative features keep our 385000 readers in touch with the valleys latest trends events personalities and places
Dec 6 2019,positive, im not a godzilla person or at least i wasnt until 2014 when i was a year into dating a certified godzilla person and gareth edwards godzilla was released and i was shocked to discover that i was weirdly into giant monsters beating the shit out of each other i even told my grandpa who i thought was a godzilla person that this new one was pretty good he looked at me sideways and said quite calmly aly i think youve lost your mind well maybe i did because i married that godzilla person watched from the sidelines as he dove in headfirst into 65 years of godzilla movies and wrote an opus about them had a baby with him and watched godzilla king of the monsters with said godzilla person and son of godzilla person not once but twice  twice  since receiving a review copy of the dvdbluray the baby tried to eat my face after the first viewing  parenting win this is all a longwinded way of saying i never would have predicted that i would be in the apparent minority of people who loved godzilla king of the monsters this was the blockbuster that critics chose to lambast upon its release in may because like the 2014 film the humans are onedimensional because unlike the 2014 film there are too many monster fights those are criticisms i dont agree with or understand because theyre exactly what make king of the monsters a good godzilla movie maybe even a great one if unironically loving alien covenant and to a lesser extent prometheus has taught me anything its that sometimes you have to let go of caring about the human characters and root for the monsters and  or robots instead the central family of vera farmiga kyle chandler and millie bobby brown and their emotional journeys are fairly milquetoast their names are emma mark and madison for crying out loud and the parents separated after their son andrew was killed during the events of godzilla  but who cares while some of them play a more active role in the story literally waking monsters theyre really nothing but human witnesses of a world that must change in order to undo the damage humans have done to it this story is too big for humans to be either the protagonists or antagonists some fall one way or another of course but its the monsters  the titans  who are the real heroes and villains some like godzilla and mothra want to save the world others like ghidorah and rodan want to destroy it none of them really care about the tiny humans who either try to help in the tiniest of ways fuck up in some majorly royal ones or wisely flee at the sight of real tangible gods  you see that photo at the top thats it thats the movie godzilla has always worked best as an allegory for the consequences of human destruction whether its nuclear testing or climate change do you think those consequences give a shit about whatever story weve been telling ourselves for generations to make ourselves feel better about how small we are  the best example of this blending is the discussion of motioncapture performance both godzilla and ghidorah were performed by motioncapture artists each one of ghidorahs heads was played by a different actor and dougherty calls this the natural evolution from the man in the rubber suit in the original toho films hes not wrong and this is a pretty decent way to recontextualize a method of acting that has been underappreciated at least since the days of gollum most tellingly though dougherty smiles throughout every single one of his talking heads most directors undoubtedly love what they do but it rarely shows in special features even taika waititi sounds bored out of his mind during the thor ragnarok commentary so its pretty wonderful to see one who is so genuinely enthusiastic about his film and the franchise in which hes playing its worth watching all the special features for doughertys contributions alone another aspect of king of the monsters that i adore is its reverence and incorporation of world mythologies into godzilla lore i could probably go on about that forever but the dvd has me covered a dorky 15minute featurette called monsters are real interviews various professors and cryptozoologists about this very topic its not necessarily the best special feature  i would say those would be the evolution of the titans and monarch in action collections  but its worth a view if only because it leans so hard into the campier aspects of godzilla for better or for worse and thats ultimately the deciding factor on whether or not king of the monsters is for you the science isnt any stupider than what youd find in star wars or the like the humans are just humans the monster fights are and i dont say this lightly the fucking tits this movie is beautiful on bluray and the special features are actually special so overall id recommend adding this to your collection should you find yourself a godzilla person and not a total stickinthemud
Nov 22 2019,positive,the monster fights alone are worth seeing on a huge screen just dont go looking for a realistic plot or science
Nov 22 2019,positive,as the puny humans flail godzilla the cary grant of giant monsters emerges with his dignity intact
Nov 7 2019,negative, with trick r treat director michael doughtery taking over from gareth edwards godzilla king of the monsters follows the efforts of the cryptozoological agency monarch as its members face off against several godsized monsters including godzilla who collides with mothra rodan and his nemesis  the threeheaded king ghidorah although he has only directed three films edwards has established himself as a filmmaker that is confident with bigbudget features following his departure from the production in 2016 it allows doughtery to step in to make his first bigbudget film with so much pressure to deliver on the success on the 2014 film the sequel needed to up the scale on edwards mammoth feature with that in mind the sequel features more of tohos classic monsters such as mothra rodan and the threeheaded king ghidorah setting the stage for the most epic battle in legendarys monsterverse it promises highpaced action however it falls spectacularly short ranging from kyle chandlers embittered father and bradley whitmores unfunny cryptomonographer to godzilla returnees ken watanabe and sally hawkins the extensive list of characters dont do much other than bicker about monarchs poorly maintained secrecy or argue about whether to help or kill the monsters it is evident that each character has their own opinion about the titans but the predictable narrative restricts them to being onedimensional when certain characters try and offer a serious spin on their motives vera farmigas emma russell being a notable example they just come across as laughable in addition the film isnt helped by doughtery and shields poor script containing a mashup of overdramatic lines and needlessly long and ludicrous explanations the dialogue strays into cliché territory needless to say the already limited character development is abandoned as soon as the titans take to the sky  considering that they are the real stars of godzilla god of the monsters not even they can help enhance the quality of the film imposing onscreen and chaotically animated audiences dont have the time to revel in the majesty of the titans amid the melee of sky battles going on  although godzilla and mothra do look quite astounding the overall lacklustre quality downscales the thrill factor of this supposedly highpaced action feature due to these poorly developed elements godzilla god of the monsters fails to deliver on the promise of an epic monster film long gone is the thrill of seeing two formidable opponents faceoff on screen  thanks to the machinations of its human characters it ends up being another boring blockbuster that is not as good as the original 
Oct 14 2019,negative, its a royal rumble of titanic monsters as the iconic japanese sea creature godzilla confronts a slew of giant prehistoric foes and some very confused humans theres a degree of spectacle but its a misshapen movie writes critic craig mathieson several times in this monster mashup the film will cut to a medium closeup of godzilla fixing on the oversized sea creature as he takes a break from his latest rumble with another of mythic titans that have returned to life to topple skyscrapers and crush civilisation the digital creature has a steady blank gaze  obviously hes seen a few things  but theres no real innerlife to him outside the destruction he causes or sometimes counters thats a problem for michael doughertys scaly blockbuster because it keeps trying to assign motivation values and even beliefs to the radiationripped beast hes a blank slate nothing permanent can be written on with 2014s hollywood reboot godzilla gareth edwards skilfully exploited that unknowable distance the scale was human  the characters ran and dodged in the debris and dusty surrounds of godzilla and his eventual adversaries  and when the monsters were revealed after an admirable period of menacing restraint their otherworldly scale rendered humanity and its toys insignificant the sequel has many more monsters and many more battles like an old 16bit fighting game dougherty shoots godzilla and his latest opponent in citywide profile you half expect them touch claws before they come out punching having saved  ie devastated  san francisco from a pair of massive unidentified terrestrial organisms five years prior godzilla is a source of hope and a transformative figure in the new films as more titans are revealed theyre set free by ecoterrorists led by a former british soldier alan jonah charles dance himself a giant of scenery chewing who believe that the titans will save a dying planet by reducing the plague of humanity and sparking regrowth through their radiationfuelled bodies that is a step short of worshipping these monsters whose selections such as king ghidorah will delight longtime godzilla fans and theres a wild mix of paganism and nihilistic abdication lurking here that the movie not unsurprisingly doesnt want to get into instead the framework is a divided family with jonah kidnapping one scientist whos been helping the international agency monarch study the dormant titans dr emma russell vera farmiga along with her teenage daughter madison millie bobby brown that necessitates madisons father emmas exhusband and former monarch scientist mark russell kyle chandler returning to the fold growing increasingly more angry chandler has such an expressive jaw as the extent of the titans becomes destructively clear everyone including the characters played by ken watanabe and sally hawkins in the first film race around the globe from one clash to the next complete with a macguffinlike box thats super crucial and thus easily stolen by an angry teenager yet its all strangely ineffectual  theres no physicality to the fighting and no wonder to the creatures rise dougherty signals as much by repeatedly cutting away to scrambling humans or deeply ineffectual jet fighters that are mere mosquitoes the film even has two comic relief archetypes bradley whitford as the freakedout white scientist and oshea jackson jr as the phlegmatic black soldier both actors are better than those roles require but then everyone  and everything  in this film is reduced to their basic tenets that look of furious focus millie bobby brown trademarked in stranger things is showcased here you need to see this one bit player after another urges the main characters but the reveals in godzilla ii king of the monsters never really linger let alone inspire a blank slate is nothing until its filled in
Sep 30 2019,positive, this archival content was originally written for and published on kpccorg keep in mind that links and images may no longer work  and references may be outdated
Sep 27 2019,positive, godzilla may be king of the monsters but this sequel to the 2014 american reboot of the legendary japanese franchise is king of the monster movies that does not mean the best when i say king i mean more in the context of a kingsized meal or bed despite having the blandest lead characters in mainstream blockbuster history the 2014 godzilla delivered the goods of a kaiju movie  that is brutal giant monster and giant monster action while the titular character was used sparingly when he did appear there was a real sense of weight the camera shot godzilla from below you felt the sublime awe of those cowering under him and could witness the buildings around him buckle from director michael dougherty who helmed underrated creature flick krampus godzilla king of the monsters improves on some of the issues fans had with its predecessor theres a more gripping human story and more godzilla as well as ghidorah mothra and rodan for your buck kyle chandler and vera farmiga star as dr mark and emma russell one of their two kids the other being stranger things millie bobby brown died during the events of 2014s godzilla the two are now split up mark has become an alcoholic meanwhile emma works with ken watanabe and sally hawkins scientists from the last movie to try capture and study godzilla and other giant creatures like him this is to try find a way to discover how monsters and humans could exist symbiotically when emma and her daughter are kidnapped by a group of radical environmentalists led by charles dance mark is brought out of exile to help find his exwife her captors are travelling around the world freeing skyscraper sized monsters as they believe the destruction they wreak is the only thing to save earth from being destroyed by human hand the dark universe with movies like dracula untold and tom cruises show me the mummy struggled to build a shared mcu like universe based around properties acclaimed for their villains no one wants to watch a heroic sexy prince of darkness or tom cruise becoming a kindhearted version of an egyptian boogeyman legendarys monsterverse of which this is the third entry after kong skull island has fared a lot better this is by realising all thats needed is a series of movies loosely connected by their central monsters doing what they are famous for all while a set of different each time human characters deal with their own issues tied to the creatures emma and marks story is not exactly deep plus it falls to the wayside along with any commentary on environmentalism as soon as the monsters take over however it provides just enough of an emotional spine in between kaiju fights to keep audiences invested here you have two parents dealing with grief in radically different ways and the daughter caught between them theres a tragedy there that is hard not to sympathise with all that said the real reason to see godzilla king of the monsters is its gargantuan monster brawls   the biggest put on screen maybe ever while the worry is during these sequences the movie will descend into cgi mush here what they resemble is rembrandt tableaus or at least those on steroids  depicting giant gods dueling for the fate of the world in the midst of bright heavenly lights the latter the effect of either an oxygen bomb designed to kill the monsters the lightning that gathers any time ghidorah is present or the radiation used by godzilla to get increasingly jacked you watch these fights and forget you are seeing a movie they transcend the medium becoming almost abstract art its because of them you ignore the many flaws of godzilla king of the monsters i say bring on godzilla vs kong stephen is a film writer journalist and podcaster formerly coeditor of the film section of headstuff he is now a writer at joeie he has also had work published in hot press the times ireland edition the irish sun and film ireland and cohosts the headstuff film podcast i know that face he graduated with a ba in english and film from ucd and an ma in journalism at dcu headstufforg is a collaborative hub for the creative and the curious we all spend so much of our time clicking through reams of content and sometimes not reading anything of interest at all headstuff is all about putting buckets of interesting stuff in one place so its easy for you to find and enjoy high quality content from our wonderful contributors we get up every morning to make your daily journey through the internet more interesting and productive were all about the quality and support good writing and reading 
Sep 27 2019,negative,  going into godzilla king of the monsters i expected offthecharts monster clashes and not a lot else instead of posters littered with human characters weve got a spotlight on the sort of cast audiences have longed for since 2014s relatively kaijuless godzilla godzilla mothra rodan king ghidorah  and really what else do you need for less than half the movies run time my wish was fulfilled either by witnessing the slow reveal of each monster or watching them engage in fullon combat for the other morethanhalfish though i was engaged in an internal battle of my own how much does the good outweigh the bad the joy you get out of godzilla king of the monsters may depend largely on how much goodwill it earns from you with the kaiju clashes whats the exchange rate for boring human drama to nostalgic monster fights is every 1 minute of mothra worth 5 minutes of kyle chandler frantically yelling about his daughter how about 10 the value of that kind of currency will vary from one person to the next but the answer to these kinds of questions is a basic litmus test for whether this film really works godzilla king of the monsters employs a sort of nesting doll approach to conflict the largest in scale and easily the most engaging is the battle of the kaiju pitting mothra and godzilla against rodan and ghidorah move down a layer and youll find the least interesting most convoluted plot that of various government entities including monarch a special unit researching the titans eg monsters and even environmental terrorist organizations each has a different opinion and approach in how to best handle the potential threat from the titans this piece of the story somehow almost impossibly involves both the most exposition and the least amount of clarity its a major but mostly needless obstacle to telling this story filled with boring mcguffin chasing at best and complete nonsense at worst in the final layer we have the the drama surrounding a family torn apart by tragedy and well godzilla this is the part of the movie that could have worked in different circumstances kyle chandler vera farmiga and millie bobby brown do their best to make us care about this family but the effort falls flat as it gets trapped in the underpinnings of that second layer of plot previously mentioned but like i said its not all bad because then you have the kaiju in 2014s godzilla the lack of appearance from the titular character was the main complaint i heard from people who were unsatisfied with the film this is fortunately not a problem here monarch spends most of the films running time tracking and chasing godzilla and this time we even see enough of him to see glimmers of personality mothra is also wellserved by this movie getting moments in battle that are pronounced enough to almost make her feel more human than the films leads on the other side ghidorah and rodan are mostly served up as pure monster menace with an even elaborate bit of ghidorahs backstory woven into the central plot its clear that director mike dougherty is a fan of these creatures and he does them justice i also thought the visual effects looked good here though i could understand complaints that theyre a little murky the film uses lots of earth tones for the titans and the biggest fight scene is portrayed in the dark and in the rain not unlike pacific rim but i thought those choices helped the film light up more drastically when special powers or brighter colors were used and everything was still crisp and clear small snapshots within the film were artful enough that you could see how gorgeous each moment would look as a still the music only adds to the nostalgia factor and fans of the older movies will recognize some of the themes of bear mccrearys score i would add that if youre interested in seeing this i expect the bigscreen experience would be vastly more rewarding than waiting to catch it at home godzilla king of the monsters poses several questions about humanity and the burden we put on the earth and our environment do we deserve to reign over this earth if we will destroy it in the process im not sure it was the intent but i walked away from the film with a clear feeling we really dont need the humans after all just bring on the kaiju shin godzilla is amazing im sad that well never see a sequel to that but then again its a miracle that first one exists at all ill admit the 2014 godzilla has its moments its better than the 98 misfire with matthew broderick most things are still any movie that makes elizabeth olsen uninteresting has some problems
Sep 1 2019,positive, from the indie darling to the tips you need for day one of the biggest games to classic cheats and codes cultured vultures has you covered when it comes to gaming join cultured vultures as we bring you some of the biggest news from the world of wrestling whether its wwe news or something from across the sea lets talk shop remember the trailer for the 2014 reboot györgy ligetis requiem played over j robert oppenheimers speech regarding his role in creating the atomic bomb as he quoted the bhagavadgita it seemed as though it would be the darkest godzilla movie since the original arguably michael doughertys longawaited followup is darker and far more intense than its predecessor with the potential to eclipse its success at the box office  the events of the mutos and godzilla fight has deeply affected mark and emma russells marriage 5 years later theyre apart and the only thing they have in common is their daughter madison the human drama is neither complex nor uncharacteristic for these types of movies but on the contrary vera farmiga and kyle chandler deliver their lines and perform respectably enough to save the audience from a potential sense of ennui that would have undoubtedly sunk this sequel had it not been for their casting  millie bobby brown plays madison mark and emmas daughter who struggles with her parents inability to see eyetoeye the stranger things actress gives a terrific performance as the heart of the human side of the story even the supporting cast perform adequately and convincingly enough to underpin a story rich in atmosphere and emotion the government adamantly expresses its disdain for keeping the titans alive the military seem to agree it should be under their control but monarch feels confident they can learn to coexist with the monsters whereas one group collectively look at the destruction as a new beginning the rest are fearful of extinction of humankind  if youre concerned godzilla king of the monsters cuts away from the thrilling monster action and focuses mostly on the human drama like its predecessor youll be delighted to know this ones loaded with intense suspenseful action sequences and the cgi is brilliantly crafted the kaiju are magnificent and are shown in beautiful aweinspiring ways director and cowriter michael dougherty milks the sequences nurturing and establish a presence for each creature the visuals are absolutely stunning and bear mccrearys impressive score awesomely compliments each and every scene nuance and the ethereal subtext all the while celebrating the franchise by incorporating some familiar score pieces  celebrating godzilla seems key here as the creative team were referencing the original in ways you mightve not picked up on immediately unless youre a diehard godzilla fan if theres anything to feel uneasy about its one specific scene between the family lets get this out of the way if youre expecting total realism and logic none of the godzilla movies are for you and most certainly not this one it does make an effort to logistically explain things but the specific moment that had me raising a curious brow is utterly nonsensical in virtually every sense of course godzilla rodan king ghidorah and mothra all make up for any questionable decisions our human characters make lawrence shers cinematography tom woodruff jrs contribution to the visual effects and michael doughertys directing ability and even his knowledge of horror make this installment one of the more appealing in the franchise there are moments in which you might laugh jump in your seat with excitement or feel momentarily startled theres a real effort put into this production and its certainly worth the trip to your local theater  godzilla king of the monsters is 2 hours and 12 minutes of wellpaced movie magic with rich performances and an incredible score the story may be simple which on the bright side anyone can easily follow but its not the worst ive seen  especially in this franchise its not a boring entry as it delivers on the action and excitement and the cast and crew seem to genuinely respect the godzilla legacy pay attention to the end credits and yes be sure to stay for a postcredit scene  some of the coverage you find on cultured vultures contains affiliate links which provide us with small commissions based on purchases made from visiting our site we cover gaming news movie reviews wrestling and much more  gamezeen is a zeen theme demo site zeen is a next generation wordpress theme its powerful beautifully designed and comes with everything you need to engage your visitors and increase conversions
Aug 28 2019,negative,  look who are we fooling here does anyone go to a godzilla movie for the plot or the human actors for years ive been agitating for a disaster movie that is all disaster or a giantmonster movie that is all giantmonster destruction and to hell with the pallid subplots about parents trying to track down their kids in the midst of the maelstrom or whatever such a movie would be a purecinema mammoth with no dialogue and no stars except the disaster or the monsters name me one moviegoer who said lets go see that new kyle chandler monster movie ill wait  i shouldve known godzilla king of the monsters despite its promising title would not be the answer to my demands but really godzillas amount of screen time has traditionally always been scant in the original 1954 gojira the big guy only showed up for less than nine minutes out of a 96minute running time but by now the footage of humans staring at screens or discussing what to do about the kaiju or having moral debates while cities burn is so fucking dull i appreciate that theyve tried to get terrific actors like chandler and vera farmiga playing a divorced scientist couple and millie bobby brown as their daughter and theres some comic relief from a sardonic bradley whitford but theres so much pressure on a big expensive thing like this  from warner bros from toho from its own fan base  that it cant truly be surprising or inventive  the suspicion is that the oldschool godzilla movies play better in nostalgic memory than they do in actuality and at least the old maninsuit throwdowns between godzilla and say ghidorah  his big nemesis here  were fun in a goofball way and easier on the eyes and ears in godzilla king of the monsters directed by michael dougherty trick r treat the fight scenes between kaiju are always shot at night or during terrible rain or snow storms the better to hide the cg seams and the design of the creatures is dark grim gritty ugly lacking the charm of the old critters and when they fight they take down skyscrapers by the dozen and even though the movie takes pains to establish mass evacuation so what these are not real buildings with real people inside the assumption that we care about loss of human life in these movies is hypocrisy of course we dont the height of true sadness here comes when godzilla appears to be dead  the trailers for these things are always electrifying when the trailer for this film landed and we first saw godzilla and ghidorah racing at each other in the middle of a city we shuddered and laughed and swore to catch it on an imax screen  i did anyway im sort of glad i didnt bother theres godzilla and ghidorah and mothra and rodan and a few other beasties named scylla or behemoth or baphomet or dennis and theres forever the problem of showing action between really tall creatures on a really wide screen  either you have to pull way back or go so close in you might as well be watching leather suitcases bashing into each other the og gojira occupied the squarish 1371 aspect ratio godzilla started out in blackandwhite movies and for all intents and purposes has circled back there the look of this film is gray with the occasional blast of colorful radioactive breath the sound is bassheavy headacheinducing its not a good time or aesthetically pleasing or even very exciting there are two or three fantastic apocalyptic images see above but thats about it  at this point i prefer offthebeatenpath bigmonster stuff like big man japan or the host or even colossal they dont have the big guys name recognition or the giddy buzz which soon dies when you see the actual thing of going to a godzilla flick but they have more interesting things to say and therefore better things occupying our brains between kaiju rampages this movie tells us that the monsters are vital to the survival of the human race because they maintain balance even though they tend to destroy cities boston gets turned into an ashtray here their destructiveness holds our destructiveness in check this is a bitter pill to swallow when were watching the amazon rain forest die in real time and our childrens future with it save us godzilla but he wont no one will and movies like this add to the delusion that theres hope to be found in the rubble
