Dates,Scores,Reviews
Jan 2 2019,positive,if you are of the books and of steampunk you should check out mortal engines full review in spanish
Dec 28 2018,negative, produced by peter jackson but crucially not directed by him mortal engines is based on a fantasy novel by philip reeve and set a thousand years hence when humanity has slowly recovered from a devastating tech war we need your consent to load this social media content we use a number of different social media outlets to manage extra content that can set cookies on your device and collect data about your activity
Dec 27 2018,negative,some parts simply felt rushed and while there were some entertaining elements the great visuals and performances unfortunately just werent enough to keep the entire film afloat
Dec 24 2018,neutral, imagine if new  york was completely mobile not if everyone in the five boroughs which for those of you who have not seen gotti are queens brooklyn manhattan staten island the bronx had mobile phones  thats not very hard to imagine at all more along the lines of what if the entire city was on wheels roaming through some sort of postnuclear wasteland tundra and what if it had the ability to take a similarly moving smaller town  say hazard kentucky or maybe monrovia indiana  and just swallow it up the captured populace would be forced to give up their way of life after being absorbed into the victors workforce their old burg would be smashed to bits you could see how that might be a pretty potent metaphor for paranoia over cultural coastal elites and bigcityvsrealamerica argumentstoking right were guessing the folks behind this adaptation of philip reeves novel noticed it as well in addition to how his intriguing highconcept 2001 book is the first in a quartet and my wouldnt it be lovely to have a franchise the warshiplike behemoth that we see chasing down a tiny speedy burg in the movies opening is not gotham but london its prey isnt an everyplace from our midwest but some generic miningtown named salthook meant to represent every industrial burg fallen on hard times as for the money shot of this massive urban giant sucking the jalopy of a village into is maw  prepare to ingest is the command thats issued  its indeed awesome in the traditional sense of the word any outsidethemultiplex messaging however pretty much starts and stops there unless you count the be aware that children may be temporarily separated from parents warning over a loudspeaker the writerproducer trio of peter jackson fran walsh and philippa boyens were all responsible for the lord of the rings and hobbit trilogies as was their longtime collaborator christian rivers the films director  so their business is fantasy the more farout the better their not here to make parallels per se they want to give you a scifi extravaganza  some sort of steampunkonsteroids metropocalypse now and theyre willing to use the spare parts of dozens of other movies to make it happen a partial list of lenders would include the terminator snowpiercer frankenstein the road warrior howls moving castle star wars and every wwii dogfight epic that inspired it brazil and other gilliamesque romps notably his meaning of life short the crimson permanent assurance and every third roger dean paintingalbum cover all sort of herosjourney narratives come into play from the ordinary young man thrown into extraordinary circumstances  in this case a tinkering nerd named tom natsworthy robert sheehan  to someone on a vengeance quest eg a scarred rebel named hester shaw hera hilmar theres a villain played by hugo weaving with his patented matrixlevel of malevolence whos been gathering vintage weaponsgrade tech for a  wait for it  vintage weapon as a bonus the movie throws in a robotautomaton character thats both a tormentor and tragic and a han sololike rogue pilotoutlaw who goes by the handle anna fang shes played by jihae kim a musician with an illegal amount of screen presence and who in a perfect nondystopian world would be cast in at least half of the movies coming out next year its not a what you steal but how well you synthesize of course and mortal engines does a decent enough job of blending a shitton of your favorite movies books tv shows etc together for a bit yet the result still feels like an offbrand blockbuster something that doesnt track as a bigscreen take on a beloved book series so much as a collection of narrative notions  like a project that never quite got past the conceptualart phase as a distraction its inoffensive but you can tell it wants to be the juggernaut on wheels the unstoppable giant mowing down or devouring everything in its path its really the smaller thing trying desperately to outrun oblivion its all scraps and nothing but
Dec 21 2018,positive, based on the first in a series of young adult novels by philip reeve mortal engines is yet another film set in a postapocalyptic future wherein food and water are scarce the strong prey on the weak and mennen speed sticks and other hygienic niceties have doubtless long ceased to exist the largest cities have been placed on wheels and roam the wastelands devouring smaller towns ie integrating the citizenry into their own but stealing all of their resources london is the largest of such burgs practicing what is known as municipal darwinism and its chief architect is thaddeus valentine hugo weaving who of course is soon revealed to be a murderous opportunist its up to the bitter hester shaw hera hilmar and the naïve tom natsworthy robert sheehan to bring him down although they have plenty of allies  chief among them are a rebel leader known as anna fang singer jihae and valentines own daughter leila george the plot is both daft and derivative theres even a vaderfriendly no i am your father moment and the commonplace ya elements end up overtaking the welcome wtf moments by the end but because this comes from peter jackson here in producing and scripting modes and many other folks involved with the lord of the rings the worldbuilding is spectacular and almost makes this worth the price of admission steampunk is the driving style here and this might be the first liveaction movie to successfully mimic the design of hayao miyazakis animated epics howls moving castle and castle in the sky loom large and while theres no catbus coopted from my neighbor totoro there is a camouflaged vehicle that scurries along like a metallic caterpillar like its setting mortal engines ultimately becomes too cluttered for its own good and the final showdown feels endless but there are some compensations among the characters tom makes for a bland protagonist but hesters backstory provides her with some interesting shadings and then theres shrike stephen lang an intriguing figure whos two parts terminator one part grinch like the good arnie t800 hes hesters former protector like the bad arnie t800 he becomes her hunter and like the dr seuss grouch hes noticeably lacking a heart of course theres eventually a scene where his nonexistent heart somehow ends up growing three sizes that day to quote from another shakespearean work if this were played upon a stage now i could condemn it as an improbable fiction but since its a movie being played upon a screen i merely take such nonsense in stride
Dec 21 2018,negative, when disney and sony reached an agreement a couple of years ago to allow spidey into the marvel cinematic universe an apparent loophole allowed sony to produce animated spiderman movies now theyve exploited that and produced the best animated movie of 2018 by focusing on the black teenaged miles morales version of spiderman introducing him to a halfdozen other spidermen and women and a pig from other dimensions and combining that with creative animation directors bob persichetti peter ramsey rodney rothman have created the best spidey film since sam raimis 2004 spiderman 2 the film is coproduced by the lego movie auteurs phil lord and chris miller with lord getting a story credit and theres so much to love here the visual style the depiction of new york city where its the present day but at the same time thanks to graffitied subway cars it sort of feels like 1992 excellent voiceovers by brian tyree henry and mahershala ali as miles father and uncle respectively the characterization of an older version of the peter parker spiderman voiced by jake johnson which is surprisingly poignant even the stan lee cameo usually an afterthought is especially heartbreaking following lees recent death does spiderman into the spiderverse suffer at all as nothing less than the fourth launch of a new spiderman series since 2002 not really its so different and so expansive that i didnt mind  danish filmmaker lars von trier returns with the house that jack built his first film in five years its a movie thats so consistent with the themes of the directors previous workviolence narcissism longwindednessthat von trier cant resist including clips of some of his own past movies at one point set in the 1970s in an unnamed part of the us the film stars matt dillon as jack a prolific serial killer we see several of his murders carried out with varying degrees of depravity but the film also spends much of its time on voiceovers including an interview device that isnt explained until the end in which jack pontificates about art architecture hitler and why he hates women throughout he sounds like a pretentious middleaged man who just discovered the work of jordan peterson if jack existed in the present day instead of the 70s hed never kill anyone because hed be too busy with his youtube channel some think this movie is hilarious but im not seeing that except for a stuntcasting joke at the end that made me smile i mostly found the film a gross unpleasant slog despite a capable turn from dillon who doesnt get used nearly enough these days its been a long time since peter jackson last made a good movie and the dry spell continues with mortal engines which answers a burning question what if mad max fury road had sucked written and produced by jackson and his wife fran walsh and directed by jackson protégé christian rivers mortal engines is based on everybodys favorite a fantasy novel with four sequels its the postapocalyptic future and in a notsosubtle allegory of imperialism the city of london is now predatory ambulatory and extremely steampunk as a dictator type hugo weaving moves it around the planet in order to gobble up other places and civilizations at the center of the story is hester icelandic actressdiscount kristen stewart hera hilmar a young woman out for revenge against the bad guys shes assisted by robert sheehan a poor orphan who really wants to fly planes mortal engines is an obvious rehash of george millers great 2015 mad max fury road minus just about every one of that films positive qualities the action is choppy and boring the characters are terrible the effects are garish cgi instead of practical and none of the stakes are compelling and then after 90 minutes the film suddenly stops ripping off mad max and pivots to star wars complete with a death starlike weapon a lukestyle assault on it and a score thats a brazen knockoff of john williams the worldbuilding is so pisspoor that the nuclear holocaust that kicks off the film is hardly explained and quickly an afterthought its never especially clear which direction the characters are going and what their motivation is and probably the worst choice is that the film treats one characters death with wistful music and a treacly montage when everything weve learned is that the character was essentially an abusive stepfather mary queen of scots pales in comparison to the favourite and even to the otherwise mostly forgettable outlaw king a typically winning performance in the title role by saoirse ronan cant save a tepid boring historical drama directed by josie rourke a firsttimer from the london theater scene mary was written by beau willimon who with the ides of march and house of cards has cornered the market across multiple media on mediocre works about political intrigue the film tells the story of mary ronan and her feud with cousin queen elizabeth i margot robbie complicating things are that the two never met in real life so the movie invents a meeting scene thats really the only time the film comes alive i get the point the films trying to makeboth women faced pressures and challenges that they in no way deserved especially elizabeth who is portrayed by a miscast robbie as a smallpoxaddled grotesquerie but the lackluster script just cant find a way to make any of this interesting opening this film at the same as the favourite which attempts most of the same things but does all of them much better was nearly an act of studio malpractice
Dec 21 2018,neutral,this big budget effectsladen movie about a strange postapocalyptic world where predator cities roll around on tanklike treads looks great but the story of romance and revenge is just barely adequate
Dec 21 2018,negative,the last two acts drag it down it just goes star wars
Dec 21 2018,negative,i fell asleep i was getting tired of these people and the funny thing is that i put everything together
Dec 21 2018,neutral,this shouldve been amazing even the ending owes itself to another filmit feels like a bunch of movies weve seen before that are better than this
Dec 21 2018,positive, to its credit it doesnt really feel like a stab at that potentially lucrative market where crummy movies such as hunger games can pay off big dividends produced and written by the lord of the rings trio of peter jackson fran walsh and philippa boyens it layers a certain loopy majesty on a premise that is well pretty strange roughly 1000 years into the future the world is a realm of fugitives and scavengers save for the residents of predator cities roving metropolises on giant caterpillar tracks capable of swallowing whole the small towns foraging in its path think mad max attempting to speed away from an ambulatory brisbane and you get the idea in the opening sequence the city of london commanded by thaddeus valentine hugo weaving descends on and ingests a mining town ripping apart the structure for fuel and presumably enslaving its citizens restraint points to director christian rivers for bucking any urge to set the whole sequence to the clashs london calling one young woman in the town scarfaced hester shaw hera hilmar uses the occasion to make an attempt on the life of valentine but is stopped from her mission by ambitious archeologist tom natsworthy robert sheehan who hopes to be mentored by the powerful london kingpin that doesnt work out soon both hester and tom are abandoned in the wasteland and valentine is seeking information on his mysterious attacker a pursuit that leads to the barely human shrike stephen lang in a motioncapture performance a battle cyborg resurrected from the body of a soldier ages earlier shrike is released from his prison to fulfil his stated mission killing hester that frees valentine to pursue a mission of his own employing the same technology that all but destroyed the world to take power for himself much to the growing consternation of his daughter katherine leila george productionwise the film is a cut above the hunger games ilk while this is a first feature for rivers producer jackson knows a thing or two about creating a strange new world from whole digital cloth and the film is rife with vistas desolate and beautiful as antagonists go shrike is an especially impressive creation suggesting what would happen if an iron giantstyle robot opted for an operating system of pure malevolence for the lead roles the film opted for comparative unknowns a risky proposition notwithstanding precedents along the lines of star wars hilmar brings a certain fury to the role possibly driven by having to act out the cliché of the beautiful woman who believes herself to be hideous because of a facial scar as tom sheehan brings a dangerous amount of academic twit to the role making for an unusual if not altogether likable hero the film is an adaptation of the first in a series of books by philip reeve and given the critical drubbing the movie is getting  its currently 30 per cent at rotten tomatoes  its not likely any film sequels will be forthcoming
Dec 20 2018,negative, its some years into a dystopian future and marauding city machines  like laputa in castle in the sky or howls moving castle  rove around on wheels in search of smaller weaker city machines to absorb and enslave the cruellest imperialists of the lot live in the city of london an endlessly greedy empire determined to gobble all of continental europe knowing all the while that their own system is unsustainable insert your own punchline here within the city limits a dashing apprentice historian tom natsworthy the impossibly charismatic robert sheehan collects old tech and heroically intervenes when a mysterious young woman named hester shaw attempts to assassinate the ambitious head of the guild of historians thaddeus valentine hugo weaving its a hugo weaving character what could possibly go wrong thus tom and resourceful rebel hester find themselves dumped out of london and into the badlands and then theyre kidnapped by ozploitationfriendly slave traders and a terminator named shrike chases them and theyre rescued by anna fang a swaggering turn from the south korean pop star jihae the leader of the antitraction league a resistance group and then theres a bomb and so on christian rivers peter jacksons longtime storyboard artist makes his directorial debut with this adaptation of philip reeves awardwinning novel a lavish spectacular messy picture containing some thrilling set pieces and far too much tedious worldbuilding mortal engines never quite settles on a protagonist  tom hester and anna are all in the running  making for a lopsided narrative that still somehow diligently hits every predictable genre beat were not going to tell each other our sad stories harrumphs hester about 20 minutes before she trots out the first of two tragic backstories two even the collective screen charms of sheehan and jihae cant compensate for the projects lack of personality as impressive as it looks mortal engines is pathologically wedded to its steampunk aesthetic often it feels like being battered half to death with a copy of cherie priests boneshaker even the goggles seem to have goggles in the moments before the crucial savetheworld climax tom turns back so that he can face his steampunk waterloo wearing a more steampunky jacket no one blinks an eye
Dec 19 2018,negative,nothing about mortal engines works not the story not the aesthetics not the performances nothing just tow this clunker to the junkyard and be done with it
Dec 18 2018,neutral, a thousand years in the future when the population has been decimated by war and society is starting over again the hot new trend in municipal planning is traction cities where entire towns are built on massive machines that travel on enormous tank treads roaming the countryside like pirate ships theyre small as cities go maybe the size of a couple city blocks  still pretty big to be out rolling around europe this is mortal engines adapted by peter jackson and friends from the first of philip reeves four young adult novels directed by firsttimer christian rivers with all the enthusiasm of someone whos getting his big break and cant do anything about the boring script his producers handed him on the good ship london a feckless young apprentice named tom natsworthy robert sheehan teams up with justifiably angry irish lass hester shaw hera hilmar to bring down the sinister thaddeus valentine hugo weaving a london leader who killed hesters mother in his quest to find a legendary weapon that could make london even more of a giant deadly bully than it already is theres a resistance made up of people who understand that traction cities are unsustainable they require incredible amounts of fuel giving tom and hester a group to join theyve created an awesome world here with cool sets and steampunk devices  like a teen version of mad max fury road but the story is wholly unremarkable composed of the generic beats youve seen in other ya adaptations and the characters are all forgettable theres not a single noteworthy performance in the bunch not even from hugo weaving as the villain like the rolling city of london the movie is a gigantic lumbering waste of resources populated by nobody interesting
Dec 18 2018,negative, ive been at turns frustrated and fascinated by the new scifi film mortal engines in the leadup to its release a giant tale about mobile cities ingesting smaller cities and the kids trying to stop them was always going to be an odd sell to those not directly familiar with philip reeves young adult novels that producer peter jackson has been enamored with for decades now but it got made anyway  heres some haphazardlyexplained exposition for you in the middle of the 21st century a series of quantum weapons called medusa destroyed pretty much all of the large cities of the world and ruined the earths crust and then weve got moving cities hooray or at least thats how rivers and jackson explain it though its not really wellexplained in the film a quick look at the books wikipedia page will tell you that survivors from those destroyed cities moved into those mobile cities in order to escape the constantlychanging weather conditions like earthquakes or giant storms caused by the earths crust being fucked with its somewhere in the far future and young hester shaw hera hilmar is onboard a small city that in the films thrilling 20 minutes gets consumed by the giant moving city of london london is a bit of a wonder complete with tube stations and the london museum of old artifacts the latter where our coprotagonist tom natsworthy robert sheehan works he meets hester by happenstance when shes about to assassinate thaddeus valentine hugo weaving the leader of the guild of historians for murdering her mother natsworthy and shaw are thrown off of london and have to fend for themselves against a whole host of enemies so that they can stop valentine from attempting to revive the medusa project to wreck havoc on the citys enemies anyways the effects work as with every film that the good folks at weta digital work on is as brilliant as it normally is the cities have a brutal heft to them and their stacked design makes them wonderfully interesting to look at the airships as well are distinct  swashbuckler anna fangs little red ship looks like if the swordfish from cowboy bebop were more of a lobster and if i were ten years old still id probably be running around my town to figure out if i could buy a model kit of it the action is filmed well enough which was to be a given thanks to rivers past experience with jackson and when the film goes full star wars knockoff in the last half hour it at least looks somewhat fun seriously i was humming this throughout the entire airshiplondon battle  one wonders when jacksons finally just going to suck it up and make his dam busters remake however this is all a bit funny given that all of these scenes are memorable because they look nothing like the rest of the film which is shot like an exceptionally bad bbc adaptation of a dickens novel just in a steampunk universe the action when it doesnt involve any effects work is about as poorly photographed as any herkyjerky bullshit youd find in a shakycam action film and thats a big downgrade from jacksons clear action work in all of his prior films including those like this that hes produced theres not much in mortal engines to hang ones thematic hat on there are slight references to conspicuous consumption colonialism and more baked into the film which im assuming are a bit more of the point in the novels that the film is based on but rivers largely ignores them for a dont repeat the mistakes of the past message you know the one youll find in pretty much every movie about overlyambitious scientists dealing with tech they dont really understand yet these nods are roughly enough to give the film a color that much like jupiter ascending and plenty of other films before it sort of lives and dies on its imagery more so than its storytelling  is mortal engines a bad movie hell yeah it absolutely is its probably one of the worst movies ive seen this year on a storytelling level it overextends the meager powers of its director may cause its cast not to have as long and as profitable careers as they would otherwise and is virtually identical at least from a financial standpoint as universals studio head lighting a 100 million on fire yet warts and all is it a blast to roll with when the going is good  all of the action sequences involving effects work weavings celluloid chewing  and to chuckle at when things start to get bad absolutely maybe watch it at home though if you have trouble stifling a giggle 
Dec 18 2018,positive, the biggest worry for me going into this film was would my suspension of disbelief hold out fantasy it may be and that should be all it requires to buy into its rules for the duration but would i be able to watch a city trundling around a dystopian landscape on gargantuan caterpillar tracks cannibalising other smaller cities and not keep thinking of monty pythons crimson permanent assurance i neednt have worried the highoctane opening showing a giant london on caterpillar tracks chasing a small bavarian mining village was presented with such straightforward sense of adventure and desperation that the snickers soon left though now and again i did find myself thinking of what mad max might be like if it had been directed by terry gilliam mortal engines based on the first of a series of books by phillip french belongs firmly to the steam punk genre where oldschool victorian values blend with scifi subject matter normally set in alternative worlds mortal engines is set in a far future after the sixty minute war laid waste to the world and a new order of scavenging evolved where travelling cities known as traction cities traverse the landscape living out of what they find left over from the past  we enter this world as it is on the verge of collapse conflict has risen between the traction cities notably london and those that have begun to resettle properly on the land in a place not unlike the mythological shangrila following a path of revenge against this backdrop is hester hera hilmar who aims to kill thaddeus valentine hugo weaving an ambitious leader of the traction city of london an unsuccessful attempt brings her to the attention of tom natsworty robert sheehan a young assistant in the city museum who in turn realises that valentine is not the great man he thought he was when he ejects him from the city because he knows the truth of hesters mission soon the two are in the wasteland making their way to god knows where while hugo is reaching the completion of his master plan as would be expected of any film that has peter jacksons writer producer moniker attached to it this is a sumptuous affair beautifully realised in design and costume and featuring some dazzling effects  he may not have his name attached as director but it is obvious that his influence on the director christian rivers is significant a lot of jacksons hallmark shots are up on the screen in this production it is unfortunate that the frenetic style that opens the film is maintained for the entire narrative characters are introduced at high speed and given no proper emotional weight barring one or two of them no one seems to really stop to take a breath though some sleep is had along the way most surprising is that the writing from peter jackson and his wife fran walsh seems so formulaic and predictable this may be because of the source material i couldnt truly say but even so from what i have learned of the books the wealth of background detail that went into realising the world of the story in the novels is certainly not given enough credence here the overarching plot stifles any characterisation from properly emerging the characters for the most part serve their functions rather than have any real sense of an inner life as the narrative and action escalates it finally descends into a sort of steampunk version of star wars despite those negatives there is a lot of joy to be had from this epic adventure if spectacle is what you are after you will find plenty even if it does go on a tad too long at a time when most blockbusters are so busy setting up their sequels it is refreshing that this film though possibly hoping to be the first of a series stands on its own as a narrative
Dec 18 2018,negative,   new zealander christian rivers always had a love for movies growing up and in an attempt to break into the industry the 17yearold sent a bunch of drawings into peter jackson in the early 1990s with hopes of landing a job  it worked  rivers was hired as a storyboard artist for the zombie comedy braindead released back in 1992 and since then he has been a part of every peter jackson directed film in a number of capacities  he even won an oscar in 2006 as a visual effects artist on king kong decades of experience have led rivers to this moment  an opportunity to sit in the directors chair and pull the strings on his first feature film  theres a lot at stake too  fans of philip reeves bestselling 2001 novel will be curious to see how it has been condensed and adapted for the big screen  investors will be nervous given the 100 million budget and the largely unknown cast  the future of this new franchise will most likely be determined by the early boxoffice this will sound like a backhanded compliment probably because it is but the films most interesting element is the world in which its set  the human race was all but obliterated in the early 22nd century when the earths crust shattered during the sixty minute war  mortal engines is set another 1600 years after that cataclysmic event where technology has regressed it was all lost during the war and humans have created a very different way of living in rebuilding the world from scratch leaders got creative  highrise cities such as london were set on wheels so they could move about the world in search of food water and energy  it sounds practical but theres also a more sinister element  large predatory cities attack smaller ones and the citizens watch with amusement as if its some kind of sport  this is illustrated in an actionpacked opening sequence which to the backdrop of a pulsating film score from antonius holkenborg creates a cool mad max fury road type vibe if only the story had the same level of creativity and originality  instead weve got some characters repeatedly throwing up cheesy lines and others providing obvious spoilers as to their fate if i should die  perhaps the narrative could have been saved by a charismatic thoughtprovoking villain but again thats lacking here  australian hugo weaving the matrix plays thaddeus valentine the quasimayor of a giant city who seems to be driven by power and nothing else  theres no subtlety to the character nor any reason to appreciate his point of view  i dont even know why people fight alongside him the team of good guys are headlined by icelandic actress hera hilmar an ordinary man and irishborn robert sheehan misfits  they play two stereotypical heroes hester and tom who are tasked with the responsibility of removing thaddeus from power  they also develop a romantic connection which ticks off another genre in addition to action comedy drama and scifi  the only appealing character in the mix is a greeneyed robot named shrike played by stephen lang who unlike everyone else is tricky to read and keeps you guessing
Dec 18 2018,negative, as a battle rages in london over whether britain should withdraw from the european union the scifi epic mortal engines offers the opposite scenario  london on wheels rolling across europe and ingesting smaller cities mortal engines is another postapocalypse from another series of ya novels this time by philip reeve though this one is distinguished by the sparenoexpense budget needed to build its imaginative detailed and mostly unique world designed with steampunk motifs suited to the idea of a scavenger society assembling a new world from spare parts of the old the film is directed by christian rivers special effects coordinator for peter jackson on the lord of the rings and hobbit movies jackson philippa boyens and fran walsh provide the script those franchises relied increasingly on special effects as they matured  often favoring digital spectacle over story and character  and that emphasis is certainly in evidence here rivers vision is something to see  i was particularly impressed with the flying machines that turn up midway through powered by ospreystyle tilting engines steered by fins and sails that suggest flying fish and sailing ships yet while the movie is often dazzling its also frequently dull there is an inert human story at its core centered on a young woman named hester hera hilmar with a lethal grudge against the sinister leader hugo weaving of the marauding metropolis city of london she starts out as his prisoner then his prey  on the run from the rolling city roving the dangerous wasteland accompanied by a london outcast named tom robert sheehan wearing a british invasion band outfit and a mod moptop to match toms a bit of a stumblebum and hester saves him more than once but she notices that hes earnestly taken with her and stands by her when he has a chance to bolt something that resonates with her past id like to say that sparks fly but the chemistry between these two actors is nonexistent hurt by some bad dialogue and its a big problem for mortal engines a movie desperately short on emotion despite a bombastic score designed to cue them there is actually more depth of feeling between hester and shrike stephen lang the robot dispatched to killer her shrike is straight out of the terminator  the eyes glow green instead of red but he makes the same hydraulic whirring when he moves and his giant feet clomp with the same metalonmetal sound theres also a rebel leader jihae with matrix eyewear a flowing coat and a cool sidearm and while that seems like an affectionate homage other forms of borrowing are less excusable especially as they make the movie predictable the finale is pure star wars londononwheels essentially turns into a death star with a weapon that must be disabled before it destroys the stronghold of the rebel alliance airborne fighters swoop in dodging deck guns but at least the light sabers are absent
Dec 17 2018,negative, main message seems to be kill or be killed even good guys dont hesitate before blowing someone away the two main characters have destinies that they must fulfill but these too are based on destruction and death the characters are so flat that they barely register as characters let alone role models they spend most of the movie destroying things running trying to look cool frequent use of guns shooting missiles explosions characters die sometimes violently sharp bladesspikes and stabbingslicing moderate blood from wounds including bullet wounds bloodiness ramps up in final battle scary monsterrobot creature creepy imagery lots of chasingfallingcrashing punching reference to drinking own urine slave market shown people being sold to cannibals parents need to know that mortal engines is a scififantasy movie based on a young adult novel by philip reeve and adapted and produced by peter jackson among others big fans of the book andor steampunk enthusiasts may like it but others are likely to find it mechanical and derivative its too childish for most teens and too brutally violent for most children especially in the climactic battle theres frequent gun use and shooting plus explosions stabbing and slicing with blood characters die sometimes quite violently viewers can also expect to see a scary robotskeleton monster and plenty of other intense creepy images language is on the mild side but includes damn hell bastard etc theres an extremely tame romance between the main female and male characters they touch hands gaze into each others eyes and finally hug to stay in the loop on more movies like this you can sign up for weekly family movie night emails in mortal engines its the distant future and the world has been ravaged cities are now giant roving vehicles that are constantly searching for food and fuel the biggest is london where thaddeus valentine hugo weaving is collecting old tech to build something in secret meanwhile a girl from the wastelands hester shaw hera hilmar makes her way onboard london and tries to kill valentine shes stopped by a historian named tom robert sheehan who works at the citys museum hester and tom are both dropped into the wastes where theyre rescued by a rebel pilot anna fang jihae unfortunately a resurrected monster stephen lang is after hester and valentines daughter katherine leila george discovers what her father is really up to can the good guys stop the villains in time simpleminded and mechanical this movie clumsily borrows from every scififantasy movie of the last 40 years smushing everything together with inept filmmaking and a total lack of logic or emotion based on a young adult novel by philip reeve and  shockingly  adapted by peter jackson philippa boyens and fran walsh mortal engines does have some cool costumes and production design but that only goes so far the rest is numbingly familiar the movie doesnt even seem to take any joy in its copying rather than paying homage to anything its a slavish soulless piece of work as if done by a computer cutandpaste application its not even any fun its certainly too childish for teen viewers  but its also too brutally violent for younger viewers the sloppily shot and hastily cut action sequences are piled on top of other scenes that dont stick to any kind of character logic or need everything that happens serves only the plot the dialogue is winceinducing and characters spend most of the movie either scowling trying to look cool or staring slackjawed at some impressive piece of scenery by the end it becomes painfully clear that most of the incessant stealing can be traced to the star wars movies mortal engines has the dubious honor of making even the worst entries in that series look accomplished and admirable families can talk about mortal engines violence how did it make you feel is it meant to be thrilling whats the impact of media violence on kids common sense medias unbiased ratings are created by expert reviewers and arent influenced by the products creators or by any of our funders affiliates or partners common sense is the nations leading nonprofit organization dedicated to improving the lives of all kids and families by providing the trustworthy information education and independent voice they need to thrive in the 21st century
Dec 17 2018,negative,firsttime director but longtime specialeffects person christian rivers is too focused on technical wizardry and the result is headacheinducing chaos
Dec 17 2018,negative, i recently had the pleasure of visiting a friend of some means who had bought himself a new tesla ive never been in a tesla never really even seen one up close and he eagerly gave me a tour of it and my god the thing is a damn marvel of science and technology and engineering those people have thought of everything every detail every perk its interior is essentially controlled by what looks like a large tablet screen and other than a gear shifter and a turn signal thats the entirety of its dashboard and gauges it gives you everything conveniently at the push of a button its intuitive and intelligent and wholly fascinating to look at i will readily admit that it met my skepticism of the brand headon and blew past me and when we took it for a drive  not far just through his neighborhood to get some pizza for our kids  it was like being inside a smooth silent mechanical shark i say this not because im looking for a tesla endorsement or trying to get you to spend absurd amounts of money on a car but because the encounter kept popping into my mind as i watched mortal engines last night based on the novel of the same name by phillip reeves the novel is the first of four it takes place in a wild future where civilization as we know it was wiped out by our own hubris and arrogant use of a superweapon whats left is a steampunky society of cities and towns that are always moving rolling creakily on massive tracks and wheels throughout a barren landscape the smaller towns live in constant fear of being hunted for parts and resources by predator cities the largest and most dangerous of which is london londons chief engineer is valentine hugo weaving a seemingly kind but actually viciously ambitious man determined to resurrect the weapons of the past to further londons dominance hes challenged by hester hera hilmar a scarred orphan with a vendetta and tom robert sheehan a young museum curatorintraining who unwittingly stumbles into the whole affair and joins forces with hester along the way they encounter other rebellious allies including anna fang south korean singersongwriter jihae as they fight towards stopping valentine and much like that tesla mortal engines is absolutely beautiful to look at the film is stunning in its worldbuilding in its visual pizzazz in its intricate and almost delicate attention to detail from costume design to set design to engineering its a gorgeous wondrous and rather original new world for the big screen the steampunk genre has never really effectively made its way into films and this feels like the closest weve ever come the cities themselves giant rumbling monstrosities that defy all logic feel vibrant and alive the same can be said of the weird alien airships that anna fang and her comrades fly  no sail  through the skies  but this isnt a tesla this is someone who took the hollowedout shell of a tesla and stuck an 85 chevy celebrity inside because despite its gorgeous visuals mortal engines has little new to show you in terms of story it takes a little while to realize how much of it is simply cobbled together pirated bits from other better films and novels right down to its boy who always wanted to be a pilot having a hero moment where he flies into the heart of the machine to make that one perfect shot to save the day climax there are so many storytelling elements that are lazy shortcuts and of course shortcuts are necessary evil when adapting to film although truth be told the film changes too many things around for its purposes taking away some of the books charm but these are less shortcuts and more narrative leaps from a telescoped romance that never clicks to a series of utterly jawdropping coincidences mortal engines takes all the capital it accrued with its visuals and wastes it on its drab story everything is predictable and the characters never really engage you robert sheehans tom stumbles around stupidly through the first half never really earning the hero mantle hes essentially gifted by circumstance hilmars hester is pretty good though frankly the character would have worked better on her own rather than being bogged down with tom and his dull baggage what youll really be pining for is the story of anna fang clever funny fierce fighter pirate and pilot who speaks like an utter badass and obviously skipped school the day they taught the lessons on fear shes a relentlessly bad bitch and she needs her own something stat theres a lot of wasted potential in mortal engines and that will come frustratingly as no surprise when you see that peter jackson had his hands all over this production as producer and coscreenwriter much like in some of his lord of the rings work  most notably the wretched hobbit trilogy  he cant leave well enough alone and is determined to leave his own stamp on everything ultimately doing more harm than good mortal engines could have been a fine film and a serviceable jumping point for a new franchise featuring a unique and lovely new type of dystopia but theres no chance that this world goes any further this thing is doomed from the start its going to stumble through a crowded christmas season losing the race to better films ultimately to be relegated to the junkyard of missed opportunities
