Dates,Scores,Reviews
Jun 13 2023,neutral, after thirty years countless games and even a few films mario and luigi get the animated hollywood treatment with the super mario bros movie 2023 its evident right away that writer matthew fogel and directors aaron horvath and michael jelenic are huge fans of the property theyve adapted the super mario bros movie is packed to the gills with all of the characters major and minor kingdoms and power ups that fans of the beloved franchise could hope forfor better and for worse after a cold open in which bowser jack black attacks the penguin king to claim the ice kingdom the movie opens with struggling brooklyn brothers mario chris pratt and luigi charlie day trying to get their new plumbing business off the ground their family doesnt support them an ambitious but terrible and expensive tv promo isnt helping and their first gig ends in comically predictable disaster  all of these insecurities are fairly typical setup en route to a journey of discovery and selfactualization the inciting incident occurs when the stoplight coloured plumbers discover a secret pipe that warps them into a whole new world theyre separated en route with scaredycat luigi sucked off to the darklands where hes immediately captured by bowsers henchmen and imprisoned for the remainder of the film that leaves mario to go off on a heroes quest with his new selfproclaimed best friend toad keeganmichael key and princess peach anya taylorjoy the latters mushroom kingdom is under threat from bowser because the turtle king is determined to marry her and conquer her land in equal measure  from there its a race  sometimes literally  against time to prepare for war the intrepid trio must travel to the jungle kingdom to recruit an army from its fickle leader cranky kong fred armisen and his warrior son donkey kong seth rogan who doesnt lack for vanity or hubris the resulting arenastyle battle between mario and donkey kong is appropriately epic and highly enjoyable if only because it best exemplifies the films capacity to balance its action comedy and nostalgia in equal measure  other notable sequences include a mario kartstyle chase on rainbow road and a final battle set aboard bowsers floating castleship the former is curiously stilted and lifeless while the latter is so frenetic it feels like the visual embodiment of adderall  both contain amusing moments and tips of the hat to the games extensive mythology but theyre also reflective of the films weakness the super mario bros movie is too desperate to pack in game references combine this with the films breakneck pace and the whole enterprise feels entirely too frenetic and amped up there are barely any moments of levity where the characters or the audience can simply catch their breath and enjoy the experience the film operates at a 10 the whole time the speed of the narrative combined with its short runtime and the humours emphasis on physical pratfalls and slowmotion confirms that this is a property aimed predominantly at children thats not a bad thing but it differs from most contemporary animation which appeals equally to kids and parents 
Jun 3 2023,negative,if you are a parent or guardian dragged to see the super mario bros movie be like lumalee and abandon yourself to a nightmarish experience
May 23 2023,negative, video game adaptations are having a bit of a moment in the last few years weve seen beloved franchises brought to the big screen with irreverent flair in detective pikachu and the sonic movies weve seen actionpacked scifi worlds hit the small screen with impressive scale in showtimes halo series most notably earlier this year hbos the last of us gave us the first prestige tv series adapted from a popular game not to mention a few forgettable empty action vehicles along the way uncharted theres even a tetris movie out right now yes fine that ones a drama about the making of the game but i just wanted to include it okay enter the super mario bros movie based on nintendos smashhit game sensation the 3d animated adventure brings our favourite floatingbox jumping goldcoincollecting plumbers to life directors aaron horvath and michael jelenics film follows the fantastical origin story of brothers mario chris pratt whose voice thankfully doesnt attract too much attention to itself and luigi the far more capable voice actor charlie day who should be the lead of this movie but more on that later we open in brooklyn new york where mario and luigi are actual plumbers who actually call themselves the super mario bros having opened their own plumbing business the two struggle to make a name for themselves this quieter nycbased opening leg of the film is dangerously at risk of being more interesting and enjoyable than any of the magical fantasy stuff that follows the misadventures of two wacky sincere plumbers trying to be taken seriously in the big city give me that movie while trying to fix a burst pipe under the streets of brooklyn true to the game our two italian plumber protagonists discover a secret gateway to a magical world where they must defeat the evil turtlebadguyleader bowser jack black whos threatening to take over the place seriously who first came up with this stuff what were they smoking and where can i get some right on queue as if the movie was preempting my question mario lands in the mushroom kingdom but hes been separated from luigi who got lost on the way and landed up in bowsers territory to save his brother mario must find princess peach anya taylorjoy to help him rescue luigi and defeat the evil bowser theres no lack of visual flair in the super mario bros movie the vibrant colour the familiar whimsical world full of floating blocks powerups and secret tunnels it also has the right level of kinetic energy to keep things constantly in motion jumping from one gag andor action sequence to another but its far less imaginative and encouraging on paper everything that takes place between the initial setup to the mostly fun final battle which takes us from a mario kart race to a climactic fight on the street of new york plods along with little personality we get mario and princess peach going on an adventure across different landscapes made up of shoddy worldbuilding that can only be described as blurrynondescriptmuchwowmagicalstuff while the pointlessness of a tired 30yearold film critic writing about a harmless cosy kids movie isnt lost on me  we also happen to live in the golden age of kids movies that are just as appealing to adults granted the super mario bros movie was never going to have the heartbreaking sincerity and emotional ambition of a pixar film but what it is missing is the zany selfaware comedy that has made the madeforchildren genre so enjoyable in recent years we live in a postshrek world in the twenty years since our favourite ogre dreamworks animation has given us the likes of madagascar kung fu panda the croods the delightful and sorely underrated gem that is monsters vs aliens and a whole lot more even illumination entertainment the studio behind this marios movie has mastered the art of funny fuzzy feelgood flicks with the despicable me and minions movies but we see none of that here the super mario bros movie is lifelessly low on laughs in its staunch refusal to poke fun at its inherently ridiculous world writer matthew fogels script is desperately in need of what hollywood calls a punchup  getting comedy writers in to funny up the proceedings and theres so much untapped comedic potential here with many inherently funny ideas that are lightly danced around but barely explored fred armisen as the lovably theatrical leader of the apes seth rogan as the selfobsessed showboaty donkey kong keeganmichael key as the wonderfully weird desperateforcompany toad or the fact that what the evil bowser wants most is to have a fairytale wedding with princess peach for what its worth i do appreciate the films attempt at making the princess a badass warrior with plenty of her own asskicking to do rather than just another damsel in need of saving instead the damsel duties here are awarded to luigi hes the far more interesting endearing character with the more touching arc  stumbling constantly nervous plagued by fear and forever relying on his brother to back him up that is until hes forced to rise to the occasion and find his courage but here hes sidelined by his blander more uninteresting brother i cant believe i have a hot take on the the super mario bros movie of all things send help a harmless generic blur of kids content i hate that word but it feels painfully apt here the super mario bros movie isnt one to enjoy with your kids as much as it is one youre forced to sit through because of them do children not deserve better than a 90minute blur of cotton candy action i guess the bajillion dollars this movie will no doubt do at the box office suggests otherwise
May 20 2023,positive, as we get ready to officially kick off the summer months its worth asking what good movies there are to watch in theaters and at home while its easy to know about the latest marvel film its sometimes hard to really dig into the wide array of movies past and present we here at for the win want to give you a weekly opportunity to get 10 quick movie recommendations of movies that have just come out and movies that came out long ago you might like our suggestions and you might scroll right past them all the same we hope that you find something on this list that piques your interest blackberry made me want to run through a wall and scream about the beauty of movies for adults until i was hoarse this really is one of the years best movies its truly the canadian spin on the social network so you know theyre going to nail the ah no shouldnt have done that pal parts better than we did this is an electric cocktail of christopher nolan mindbending and troublemaker studios exploitation ridiculousness youve had this concoction in better forms but the ice cubes light up in this drink and there is sugar on the rim ben affleck knows exactly what kind of movie hes in one that just relishes in trying to pull out the rug from under you every 510 minutes this one just moves without much concern for spending too much time on an exposition dump even if that is like half of the dialogue the other half is just affleck and the cast quipping wise with each other and giving each other tough guy looks you cant really say this film isnt riffing on better movies because it absolutely is but its still got a silly streak thats really exciting its a film untethered to anything but whatever would be the next insane twist you couldnt see coming robert rodriguez still knows how to give the audience a good time and hes in enough control of the material here to make it stick the opening bank heist is as good as advertised with real explosions real explosions i had a great time with this you have to be willing to suspend your disbelief a bit and embrace the corniness of the dialogue but rodriguez knows what hes doing he always has its rough around the edges but dang it it still tastes great even if its just a diy imitation of whats come before guardians of the galaxy vol 3 is going to have the same effect on todays kids that indiana jones and the temple of doom had on kids in the 80s and i mean that as the highest compliment if james gunn really is the heir apparent to tim burton this is his edward scissorhands and his batman returns all rolled up into one big messy heartwrenching hug from a rocket raccoon also this is chris pratts best performance since parks and recreation all about this movie the rare biographical documentary that seeks to understand the subject rather than showcase them it makes smart decisions with how to tell blumes story and the stylistic flourishes dont distract in the slightest the interviews are all worthwhile and the modern ties feel relevant and urgent i was quite impressed by this im glad mrs blume got the quality documentary she deserved its basically a gen z spin on stanley kubricks the killing its a much more complicated film than it might seem and its all the better for it this is one of 2023s best taron egerton is a darn movie star even if by textbook definition hes not this is just a good midbudget adult drama about an optimistic american entrepreneur racing against the clock and against the ussr and shady business guys to win a tetris contract so its miracle with video games rights which heck yeah man it might be a wee bit too cutesy for its own good but its also a stunning testament to just picking a good story not a lot of people know about and telling it seriously with a imaginative director a rocksteady script and reliable actors its a darn good time at the movies on my tv harmless it amounts to a burger king kids meal and night of nintendo 64 im not sure illumination will ever take one single risk but i do think their cheery colorsplosion style for 7yearolds works for a movie about super mario bros jack black is really the only voice actor who goes the full mile even if i think chris pratt is doing more than youd expect i had much more fun watching this than i am thinking about it but im not going to sit here and act like i didnt take that 90whatever minutes i spent in this and put it into a nintendo switch for my house am i stooge for commercial intent sure but i also had fun playing mario kart for the first time since college so whos the real loser exquisite filmmaking were all going to die one day and your spouse is quite literally one of the only things you can cling to while youre here to grapple with that mortality the secret to a happy marriage going to italy and being pushed to the brink of divorce and then at the last minute finally realizing that a small conversation about how you actually feel wouldve solved everything years ago its only fitting that chris pratt honors his place among the schwarzeneggers by doing the kind of scifi action movie arnold wouldve done in the 90s is pratt miscast here sure but so was arnold in kindergarten cop being miscast is okay if you kind of know youre miscast and pratt is good enough to realize that and just do his thing anyway this isnt a great movie but its a pretty good one its got some really intriguing ingredients the aliens the plot the family dynamic but its also never compelling enough to really make that leap into the next echelon however its technically original and its trying to go for some grander emotional beats chris mckay is a solid liveaction director and while i preferred renfield to this i dont think he missed the mark at all some of the alien fight sequences are pretty engaging and much more cerebral than your typical transformers fight i didnt see this two years ago because i heard it wasnt good and now i kind of wish id watched it then its solid id watch another tomorrow war i wouldnt want to be in a tomorrow war and maybe thats the most effective thing about it its good enough at the world building and the action that its worth your time holes still rocks all these years later its thorny emotionally resonant young adult storytelling with a good filmmaker behind the wheel and a deep cast we really didnt know how good we used to have it
May 17 2023,positive, the gist we get the ball rolling in another world or dimension or something where we meet bowser jack black a very large imperialist turtle who enslaves a race of small penguins and conquersdestroys their icy lands and then he finds a  box and smashes it and takes control of the super star inside of it which is this movies macguffin cut to modernday brooklyn where plumber brothers mario chris pratt and luigi charlie day have just launched their own business with a tv commercial that makes the ghostbusters ad look like la dolce vita but it works because they get their first call and rush out to fix the leak their sidescrolling journey accompanied by slayer guitarist kerry kings shredding guest solo on the beastie boys no sleep till brooklyn proof that what was edgy and cool several decades ago will eventually be tamed by the popcultural blandification machine and assimilated into the deathless nostalgia borg and pad the musical artists bank accounts with passive income not only do our guys wrestle with persnickety pipes but they have an encounter with an aggressive dog a sequence that has nothing to do with anything whatsoever but hey at least we have something amusing to look at with the bright colors and goofy characters and zany action right  then mario and luigi go home theyre two adult men still living with their parents and everyone doubts their ability to maintain reasonable selfemployment here we learn that mario thinks mushrooms are yucky and wont eat them which is what you call an inside joke suddenly an opportunity for our boys to prove themselves pops up when a brooklyn water main breaks and they rush off to help  but they end up being sucked into a magic pipe and deposited into a strange world chockfull of spinoffable intellectual property luigi finds himself in the dark land where bowsers minions scoop him up and imprison him mario drops into the mushroom kingdom where he meets a little weird guy named toad keeganmichael key who takes him to his leader princess peach anya taylorjoy whos shocked to see another human in what exactly is this place called anyway mario world it cant be not yet because ive just realized this movie is insert deep sigh here an origin story i digress mario wants to find luigi which dovetails with peachs desire to vanquish bowser before he lays waste to the peaceful and benign mushroom kingdom but first she has to train mario in the art of platform gaming which involves leaping on little blocks and ducking under things that wallop you and busting  blocks that give you extra powers and all that she zooms through the training course  in heels even  licketysplit while mario trialanderrors his way through it failing and starting over and failing and starting over and failing and starting over like hes in a a what do you call it time loop is that right maybe not anyway before they face bowser peach determines that they need to get help from the kongs a conglomeration of apes who include cranky fred armisen donkey seth rogen and diddy although the latter only makes a brief cameo and is probably being saved for the sequel and then comes the super smash bros part and then the mario kart part and then the big boss battle which occurs during bowsers attempt to force peach into marrying him meanwhile where the hell is yoshi i could answer that but you know no spoilers what movies will it remind you of is it sacrilege to say wreckit ralph kind of its definitely sacrilege to say wreckit ralph is the better movie but the truth cares not for context  memorable dialogue praising the mario bros tv ad luigi makes a probably unintentional thoudostprotesttoomuch metajoke about the movie itself that is not a commercial that is cinema our take allow me to push past the mario movies obvious crowdpleasing nature and cheery escapism for some typical filmcritic pedantry this thing feels like it was written by a calculator its less a screenplay and more of a loose outline a list of interfranchise references strung together by the flimsiest of plots and hitsofthe80s needle drops theres a nod to an old tv cartoon theres a recognizable character making a cameo theres holding out for a hero theres some action inspired by one of the video games and hey is that seth rogens voice i hear it dashes along licketysplit and only slows down for a brief intermission in which blackasbowserbutmostlyasblack croons a torch song for princess peach which is one of the movies rare moments of inspired comedy its all so transparently mechanical in its structure and thats the issue with longstanding franchisesslashintellectual property  it once was the product of inspiration now its just a product  but its easy to be of two minds about the movie because its lively expertly animated energetic lightly amusing and modestly ambitious if theres anything resembling a message here maybe its the portrait of mario as a man of perseverance although youve already learned that lesson if youve been tempted to wing your 80 joycon through the window after being killed by bouldergeist for the 116th time in a row nobodys trying to change the world here or invoke the tragedy of the human condition its not pixar its the company behind minions delivering a bullseye for eightyearolds who will giggle and whoop for 92 minutes then go home snug their plush shy guy in the crick of their arm pick up the nintendo controller and launch a campaign to spend 60 of their parents money for a new game its perfectly fine with adhering to the relentlessjokefactorywithcelebvoices formula and executing it for maximum appeal as for the controversy over pratt voicing mario  did you really want to hear an obnoxious fauxitalian stereotype voice itsameing in your face for 92 minutes that was the smartest calculation of all our call stream it the super mario bros movie is entirely acceptable family entertainment it also leaves plenty of room for improvement when the inevitable sequels spinoffs and series are launched in a quest for the next billion dollars 
May 8 2023,positive,i think it did a good job of appealing to both older and younger fans of the mario video game franchise it hit all of the points and gave you all the ip that a viewer could have wanted thats why its such a huge hit
May 8 2023,negative,i didnt have high expectations but do feel like it could have gone a bit deeper beyond eye candy and easter eggs however it is enjoyable as a kids movie meant to hit all expected illumination tropes 
May 4 2023,positive, everything fans complained about sonic the hedgehog 2020 not having is on full display in the new universalillumination movie the super mario bros movie 2023 but if youre not a fan of the video game series theres not much left for you the first 15 minutes establish mario chris pratt and luigi charlie day as loveable lugs with big hearts who want to do the right thing at the expense of common sense and property damage the mario brothers have left their former employment of the wrecking crew to branch out on their own as plumbers in brooklyn their new commercial has aired and its as cringeworthy as you could imagine but in that fun way that says we know their first official call certainly doesnt make them any friends but sets up some basic gameplay such as jumping to avoid obstacles and the brothers helping each other out when the city experiences an unexplained water main break mario and luigi leap into action and insert themselves into a situation being mishandled by dps shortly they find themselves inexplicably sucked through sublevel tunnels and the brothers are separated into different parts of the same world luigi the lesser brave of the two has been sucked to the koopa kingdom ruled by a giant spikey turtle named bowser jack black mario lands in the mushroom kingdom a place full of toadsmushroom people kinopios whatever your mariokink and ruled by princess peach anya taylorjoy a human this is briefly explained later mario implores princess peach to help him save his brother and she needs him to save their kingdom from bowser bowser has recently come into possession of a super star that will help him defeat the mushroom kingdom and marry his crush princess peach no one wants this with me its a lot if youve never played or are expecting something different but on the surface despite the paperthin story no deeper than the cut scenes normally seen in video games its not terrible our heroes have to make alliances gather an army and defeat the boss there are powerups jumping running while battling kongs penguins koopa troopas and shy guys if it was an npc nonplayable character youre probably going to see it for a movie aimed at kids a lot of people are threatened with open murder perhaps this is part of regular gameplay and maybe im overreacting but it was jarring in a movie so big and bright oh there is a fatalistic blue luma lumalee juliet jelenic who due to its longterm incarceration over lava is either terribly pragmatic or quite insane if there is a sequel heres hoping we get more on that backstory because holy toledo keep that one clear of sharp objects the super mario bros movie is beautiful and illumination never fails to bring spectacular animations and eyepopping imagery to its films its as immersive an experience as you can get in 2d and the action is smooth and engaging if youre a fan of walkthroughs on godmode this is definitely the movie to see it really is like watching a skilled player work through the levels that said super mario bros is light on actual plot and story and most of the humor is only really funny if youre 10 because the super mario bros movie spans several storylines across 20 games fans will find easter eggs throughout i am not a player so i cannot point them out but if you take a gamer you may hear occasional squeals of delight for how its presented which is honestly nothing more than promised the super mario bros movie might be a worthy way to spend an afternoon the super mario bros movie 2023 is rated pg for videogame action and violence such as getting repeatedly punched in the face tumbling off rainbows violent cart demolitions explosions dangerous romantic obsessions and the forced captivity of penguins
May 3 2023,positive,the movie accomplishes the main goal of being entertaining for the whole family  not super but definetfly its a go full review in spanish
May 1 2023,negative, the super mario bros movie is now playing in theaters to packed audiences its animation and based on the popular 80s video game of two brothers mario voiced by chris pratt and luige charlie day from the nintendo game corporation in japan wow the film is colorful and eyepopping especially with the rainbow speedway track although i cant recommend the movie as its too dark in tone for kids and has way too much violence id say skip it in theaters  mario bros unfortunately borrowed guy ritchies playbook from his disaster of a movie aladdin yep theres torture in  mario bros just as in aladdin it mirrors electric shocking toad until princess peach anya taylorjoy agrees to marry bowser jack black or king koopad just as the sultan ruler of agrabah princess jasmines father is tortured until she agrees to marry jarfar physical bullying to get your way is never okay hmmwhat does that teach kids ill tell youit teaches kids to bully to get their way nope not on my watch
Apr 28 2023,positive, i respect an actor or actress putting it all on the line for a role even if its just sitting on a chair naked while it helped that alison brie is a nudistfavoring lady in real life playing one on screen and showing it all for the rewindable world to see is quite a feat  thats the part that will grab the attention of most movie lovers when they scroll across somebody i used to know on amazon prime dave francos latest follows through on many methods used in the julia roberts favorite my best friends wedding in fact a character here actually references that movie to bries ally in the movie when it comes to stealing her fiancé jay ellis top gun maverick ally and him have history the kind that can ruin weddings hinthint etc  thats the hook of francos film who once again has chosen to point his cinematic lens towards his longtime wife brie they couldnt deny the fact that theres a lot of them in this movie having written it together with the lead characters name being the name of the actress playing her and the nudist link the director and star are giving us a glimpse anyone not see that hilarious full monty sprint down the hotel hallway from brie  the relatable ties work for the film and also against it in spots if somebody i used to know has a weakness to contend with its witty dialogue and free spirit cast work its a predictable thread that becomes apparent halfway through its memorable from other movies moments that hit the nail too straight on the head instead of standing out more like his recent film the rental francos latest disappears into that late night streaming service pile of goods brie kiersey clemons hearts beat loud danny pudi haley joel osment and the always good julie hargerty enliven the material pudi and brie played together on community making their dialogue exchanges ping and pong naturally osment gets to unplug a little here ironically in the shoes of a character who likes to make constant movie references and puns it speaks to my heart actually serviceable in a general way with some intuitive parts somebody i used to know isnt a bad way to spend your time but i think there was something more there stay until the very end for proof that franco didnt just ask his lovely partner in crime to embrace her inner nudist that ones for parents after the kids go to sleep or into their games and controllers the next one is what you do a few hours earlier on a weekend take the family to see the super mario bros movie thankfully improving on the atrocious live action take from the 1990sless said the betterthe animated adventure film is a nice 90minute diversion the adults who once were kids and loved this game will get a kick out of this muchbetter game adaptation their kids will like it too  were in easytoplease territory here with onthenose voice choices of chris pratt and charlie day as our principal heroes the additional pleasures of seth rogens laugh and anya taylorjoys princess peach round out an impressive voice cast for the record keeganmichael key could show up in anything physically or even just a voice and be great that continues here there wasnt a real urge to rush out and see this one when it came out two weeks ago but my arm didnt need to be twisted when little buffa asked to see it watching movies with your son especially in the speedoflight time warp we seem to be stuck in these days is a thumbs up experience before the movie even begins  he loved the super mario bros movie i thought it was fine there were a boatload of game references he caught that flew over my head by last night the wife and vinny were playing take a guess super mario bros on nintendo movies and their effect its a real thing also pratt has to be printing money at the moment good for him having arnold schwarzenegger as a fatherinlaw cant be easy  cinderella man is still a classic film wrongly released in the summer why dont you hear more about ron howards underrated 59 on rt true story boxing drama it came out in june amongst a sea of blockbuster dummies got torn up by critics and reminded people of the not so great depression making max baer more of an antagonist for jim braddock was a risky move but it worked with the dreary backdrop russell crowe renee zellweger and paul giamatti are absolutely phenomenal too the power of release dates  bob odenkirk joining fxxs the bear for season two is excellent news no matter who he plays the better call saul master player will elevate one of the best television shows to come along in a good while succession and barry are rhythmic sensations but christopher storers raw and lucid kitchen drama is something else odenkirk will only enhance the goodness give this man good writing and its like watching a delicious cocktail being mixed in real time heres the thing about the flash and all the spoilers rolling out on twitter after the first screening at cinema con this week dont act surprised if you show people a movie that isnt coming out for seven weeks and release them to their smartphones plot twists and points are being distributed quietly warner brothers loves this the ezra millerled superhero film needs all the good vibes it can generate after millers off screen chaos  in case youve lived under a rock for the past three years miller has been slapped with all kinds of charges many of which stem from violence and hate they millers preferred pronoun own a large piece of land in vermont and have taken groups of people up there for parties and such it didnt go well there have also been a series of altercations and assault accusations in public places with them miller is finally acting right and this movie is coming out expect the kitchen sink of promotion the studio doesnt mind reviews like the best superhero movie since endgame or holy shit i believe in life again to me its the dceus restart button ripping a few pages from the marvel notebook on how to reset a universe im there for michael keatons older and wiser batman 
Apr 27 2023,positive, after his onetime rival sonic became a box office hit it seemed inevitable that nintendo mascot mario would get his own movie illumination the animation studio behind minions will be hoping this animated adaptation fares better than the 1993 live action disaster with bob hoskins taking inspiration from 40 plus years of gaming history the super mario bros movie centres on mario and luigi voiced by chris pratt and charlie day the brooklyn plumbers embark onwhat seems like a routine job only for luigi to be sucked into another realm known as the mushroom kingdom mario arrives soon after learning that luigi has been kidnapped by bowser jack black the maniacal leader of the koopa army teaming up with princess peach anya taylorjoy he must fight bowser to save the kingdom and his sibling the casting of pratt as the traditionally italian character was controversial but the film builds in a reason for his american accent while still throwing in the odd lets ago along the way this will no doubt enrage purists but  this wacky quest is aiming to please audiences born after mario had already become a console favourite the colourful creaturefilled world of mario is perfect for the animation genre with potential for numerous spinoffs and sequels but the script plays it safe with an unsurprising 90 minute romp whether its racing down rainbow roads or facing haunted mansions there are lots of nostalgic moments that will make gamers smile it doesnt elevate the subject matter but the target audience of families on easter holidays wont mind  pratt makes for a dependable lead who allows his supporting players to do a lot of the heavy lifting taylorjoys peach is a tough leader who stands beside mario against blacks villain who is surprisingly menacing the alwaysentertaining keegan michael key as sidekick toad and the unmistakable tones of seth rogen as donkey kong both give well known characters a fresh coat of paint  its a shame days luigi isnt featured as much given hes fun than his costar the super mario bros movie is ultimately a film intended for kids and in that regard it provides enough laughsto make this another success for illumination older fans might be disappointed in the surfacelevel storytelling but its hard not to smile at the affection shown for the games legacy
Apr 26 2023,positive, everyone is familiar with super mario bros in some capacity so its no surprise the super mario bros movie is banking at the box office itsa time to dig into all the discussion surrounding this one right here with your friends at mam
Apr 24 2023,positive, if you didnt have a nintendo game boy with super mario brothers or tetris automatically installed you were not one of the cool kids  andbefore that you had to hit the video arcade and play hoping you didnt run out of change before beating your own record or someone elses  in the world of video games you were your own personal hero  so when illumination studios announced they were bringing super mario brothers to the big screen this girl over here was beside herself while working underground to fix a water main brooklyn plumbers mario chris pratt and brother luigi charlie day are transported down a mysterious pipe wandering into a magical new world but when the brothers are separated mario is on a mission to find luigi with the assistance of a mushroom kingdom resident toad keegan michaelkey and some training from the strongwilled ruler of the mushroom kingdom princess peach anya taylorjoy mario taps into his own power baby you are not ready when first five minutes put you right back into the game and being 12 yearsold while illustrating a love letter to brooklyn however i will say that most of these video game movies have a tendency to run a little on the long side while providing beautiful animation  not to mention that with this one there are s few inconsistent screenplay slip ups  like princess peach proclaiming to not know mario then moments later treating him like an old friend  for adults this was confusing  for the kids watching i doubt they will notice or even care bruiser jack black and his ballad for princess peach not only made me giggle out loud but stuck in my head on a loop loved the talking toad and the whole moby dick vibe with a bit of smash gorilla mixed in for measure many critics will lament about how this film didnt resonate with them  they might have to duke it out with the gang of kids sitting behind me at recent media screening who repeatedly howled with laughter throughout just saying with its message to siblings everywhere of nothing can hurt us as long as were together  the super mario brothers movie is endearing great fun for families to ingest and enjoy
Apr 24 2023,positive,mario delivers on looks and nostalgia and whilst there is enough for adults and kids to enjoy here a deeper story seems to have been kept in another castle
Apr 22 2023,positive,im not sure what highart some of these critics are looking for but the super mario bros movie works for both fans of the longlasting game franchise and people who want an entertaining escape this is the best video game movie yet
Apr 21 2023,positive, when the super mario bros movie opened in theaters earlier this month the experts were ready to count out the computeranimated film as another disposable videogame byproduct like the colossally awful 1993 liveaction take on the 1985 nintendo game not so fast critics jeered but audiences came in droves having already cleaned up with more than 700 million worldwide the super mario bros movie is now the biggest boxoffice hit of 2023 setting records for the largest global opening ever for an animated film how far can it go do i hear a billion easy what happened parents starved for family entertainment thats what happened theres also the fact that the super mario bros movie is way more fun even for nongamers than skeptics predicted repeat business is off the charts so get over your hesitation and jump aboard dont expect miracles even at 93 minutes the movie can drift into dull and derivative still i think its an asset that the super mario bros movie is aimed at 5yearolds of all ages meaning the child in all of us look elsewhere maybe dungeons  dragons honor among thieves for winking adult references its the dedication to silliness that makes mario such an impish delight as directed by aaron horvath and michael jelenic from a script by matthew fogel the film doesnt even try to reinvent the genre it only wants to capture enough of the joystick energy of the game to cover the sins of merch pedaling and thin plotting and characterization fears about ethnic stereotyping emerged from the voice casting of nonitalian chris pratt as mario relax pratt uses his own voice to play the mustachioed italian plumber in overalls ditto charlie day as his shy brother luigi both put on exaggerated italian accents in a tv ad for the bros brooklyn plumbing business then revert to normal problem solved pretty much trouble starts immediately as mario and luigi go underground to fix a manhole leak and are sucked into a warp pipe that sends them into two separate universes mario lands in the mushroom kingdom ruled by princess peach anya taylorjoy in fine frisky form poor luigi is zapped into the dark lands controlled by the evil king koopa bowser a kind of demonic turtle with red eyebrows who finds the perfect verbal pairing in wild man jack black bowser yearns for princess peach and will destroy her kingdom if she refuses to marry him mario who is also hot for peach cant have that plus he needs to rescue luigi from bowser and form an alliance with the kong family of gorillas by showing that he  even in a cat suit  can win a fight with the kings son donkey kong seth rogen doing a great seth rogen got that no matter the plot is just a flimsy excuse to have these characters mix it up one more time on the big screen live action cant cut it the first mario movie proved that by staying rigidly earthbound the real secret behind the unexpected and staggering success of the super mario bros movie is animation which niftily catches the anarchy of gaming it creates the illusion that anything is possible its also the next best thing to playing the actual game which continues to thrive and multiply
Apr 21 2023,positive, super mario bros is one of the worlds most beloved video game franchises so its somewhat surprising it took 30 years for mario and luigi to return to the silver screen after their disastrous liveaction film from 1993 now nintendos signature characters are back starring in a beautifully animated feature film from universal pictures illumination  the action starts in new york city where mario chris pratt and luigi charlie day attempt to start their own plumbing businesswithout much success the hapless brothers get sucked into a magic sewer pipe that deposits them in the fantasy world first introduced in the classic nes game from 1985  the two brothers are separated and the evil king bowser jack black captures luigi mario looks for friends in this strange land to help him rescue his brother toad keeganmichael key acts as marios guide and princess peach anya taylorjoy whos trying to defend her kingdom from bowsers koopa army decides she and mario should work together throw in donkey kong seth rogen and some gokart racing to juice up the gaming nostalgia the super mario bros movie will appeal to many parents and kids through a shared attachment to the characters adults with fond memories of dodging turtle shells in the 80s and 90s wont mind watching the movie with their children many of whom have dodged turtle shells in updated versions of those classic games the studio should be applauded for keeping the story sweet and family friendly the most progressive thing about this movie is that mario and peach must rescue luigi rather than the boys needing to rescue the princess theres no attempt to grab adults attention with edgy humor instead grownups can focus on identifying the countless easter eggs packed into each scene despite its delights the movie has its pitfalls the script is paper thin seemingly written to hit certain videogame environments rather than create a satisfying story and sometimes one scene jumps to the next without much sense of connection the film also indulges in the clichéd admonition to believe in yourself even when no one else will the cast contains numerous stars but the voice work from pratt and taylorjoy falls flat on the other hand keys toad offers a couple of inspired moments and blacks bowser has a couple of showstoppers its hard not to compare the super mario bros movie to the lego movie both star chris pratt and both feature internationally beloved intellectual property the lego movie is inventive clever and exceedingly funny but the super mario bros movie avoids risks playing it safe and allowing nostalgia to do all the heavy lifting  collin is worlds arts and culture editor he is a graduate of the world journalism institute the southern baptist theological seminary and louisiana state university and resides with his wife and four children in sugar land texas
